,"X,Y","""Laboratorio de Redes""
48:F8:B3:22:4C:FA","""Lab ERNC""
00:90:4C:91:00:03","""Ing. Civil Telecomunicaciones""
00:1E:E5:7B:E0:BE","""Lab Energia Renovable 2""
98:FC:11:54:32:53","""AP_1612927617""
BC:54:F9:FC:7F:60","""Informatica_IS2-2""
00:4F:67:04:E5:70","""Microondas""
48:F8:B3:22:4D:4B","""Docentes FI""
0E:18:D6:CB:01:A4","""LabSerc 2.4""
94:10:3E:86:13:20","""FabLab""
AC:84:C6:3E:EF:51","""Lab Energias Renovables""
F4:EC:38:D2:09:78","""UdeC""
84:D4:7E:29:3E:80","""eduroam""
84:D4:7E:29:3E:82","""Die231""
EC:08:6B:42:B5:4A","""Convertidores Estaticos""
20:AA:4B:AE:FD:0A","""Lab 212""
00:23:CD:18:65:9C","""Sistemas Electronicos""
64:70:02:40:6C:DE","""linksys""
00:25:9C:98:4B:7D","""LCDA""
B0:48:7A:DE:14:8C","""DII-SalaEstudio""
D8:5D:4C:BF:11:FA","""Vibraciones""
50:C7:BF:DD:C3:B3","""MII2011""
74:EA:3A:C6:29:A0","""WiFi-UdeC""
84:D4:7E:29:3E:81","""Sala Dise\xC3\xB1o""
0A:18:D6:CB:01:A4","""Docentes FI""
0E:18:D6:6B:17:8E","""SMA1930055648""
B0:72:BF:05:3C:3D","""Baxter""
EC:22:80:F3:EB:EA","""labceramicos""
E8:DE:27:7F:69:DC"
9297,"(0,0)",-41,-69,-59,-63,-67,-79,-71,-81,-69,-79,-57,-75,-79,-79,-73,-71,-73,-77,-77,-81,-75,-75,-75,-79,-75,-81,-85,-75
9298,"(0,0)",-41,-69,-59,-63,-67,-77,-65,-77,-67,-77,-57,-75,-79,-81,-71,-71,-83,-79,-85,-81,-77,-75,-75,-79,-75,-79,-85,-75
9299,"(0,0)",-45,-69,-59,-63,-65,-75,-71,-77,-67,-79,-57,-75,-79,-81,-73,-69,-85,-73,-75,-81,-73,-77,-75,-79,-75,-79,-85,-75
9300,"(0,0)",-45,-69,-59,-63,-65,-75,-73,-77,-67,-71,-57,-77,-77,-77,-73,-71,-83,-79,-75,-81,-75,-75,-75,-79,-77,-79,-85,-77
9301,"(0,0)",-45,-69,-59,-63,-65,-79,-71,-73,-65,-79,-57,-75,-77,-81,-75,-71,-83,-79,-79,-81,-77,-77,-75,-79,-75,-73,-83,-77
9302,"(0,0)",-41,-69,-59,-63,-65,-79,-71,-73,-67,-73,-59,-73,-79,-81,-75,-71,-85,-77,-69,-81,-77,-75,-81,-79,-77,-79,-83,-77
9303,"(0,0)",-45,-69,-59,-63,-67,-77,-71,-77,-67,-75,-57,-75,-79,-81,-71,-71,-87,-79,-83,-81,-77,-75,-75,-79,-77,-81,-83,-77
9304,"(0,0)",-45,-67,-59,-63,-67,-85,-73,-77,-67,-77,-57,-75,-79,-79,-71,-71,-85,-79,-83,-81,-77,-77,-75,-79,-75,-81,-83,-77
9305,"(0,0)",-39,-69,-59,-63,-65,-81,-73,-77,-65,-77,-57,-75,-79,-81,-73,-69,-87,-69,-79,-81,-77,-77,-75,-79,-75,-75,-83,-77
9306,"(0,0)",-45,-69,-59,-63,-65,-79,-71,-75,-67,-79,-57,-75,-79,-81,-67,-69,-81,-69,-87,-81,-75,-75,-75,-79,-75,-75,-83,-77
9307,"(0,0)",-45,-69,-59,-63,-65,-69,-71,-75,-67,-79,-59,-75,-79,-75,-69,-71,-83,-79,-79,-81,-75,-75,-75,-79,-75,-75,-83,-77
9308,"(0,0)",-47,-69,-59,-63,-65,-79,-73,-77,-69,-79,-57,-75,-79,-77,-69,-69,-79,-79,-79,-81,-75,-77,-75,-79,-75,-69,-83,-77
9309,"(0,0)",-41,-69,-59,-63,-67,-77,-71,-71,-67,-75,-57,-77,-79,-73,-71,-71,-85,-79,-77,-81,-77,-77,-81,-79,-75,-81,-83,-77
9310,"(0,0)",-45,-69,-59,-61,-65,-75,-71,-79,-67,-75,-57,-67,-75,-77,-71,-69,-83,-79,-83,-81,-77,-77,-81,-79,-75,-75,-83,-77
9311,"(0,0)",-47,-67,-59,-65,-65,-75,-71,-73,-67,-77,-57,-73,-79,-81,-71,-67,-83,-79,-83,-81,-77,-77,-75,-79,-75,-75,-85,-77
9312,"(0,0)",-47,-69,-59,-63,-65,-79,-71,-73,-67,-75,-57,-77,-81,-81,-73,-67,-85,-77,-83,-81,-77,-77,-81,-79,-75,-75,-85,-77
9313,"(0,0)",-41,-69,-59,-61,-65,-71,-71,-77,-67,-75,-57,-77,-79,-81,-73,-69,-85,-77,-69,-77,-75,-75,-81,-79,-77,-75,-85,-77
9314,"(0,0)",-45,-69,-59,-63,-65,-79,-71,-77,-67,-79,-57,-73,-81,-81,-75,-71,-71,-79,-79,-81,-75,-75,-73,-79,-77,-71,-85,-77
9315,"(0,0)",-45,-69,-59,-63,-65,-79,-73,-77,-65,-79,-59,-75,-79,-75,-75,-71,-85,-79,-79,-81,-75,-75,-81,-79,-77,-77,-85,-77
9316,"(0,0)",-43,-67,-59,-75,-65,-79,-71,-79,-67,-79,-59,-75,-79,-75,-75,-69,-83,-79,-83,-79,-75,-75,-81,-79,-75,-75,-85,-77
9317,"(0,0)",-41,-69,-59,-63,-63,-79,-71,-73,-67,-79,-57,-73,-77,-83,-75,-69,-83,-77,-83,-81,-75,-75,-81,-81,-77,-79,-85,-77
9318,"(0,0)",-41,-67,-59,-63,-65,-77,-71,-75,-67,-79,-57,-75,-75,-79,-75,-69,-85,-79,-83,-81,-75,-75,-81,-81,-77,-79,-85,-77
9319,"(0,0)",-45,-79,-59,-63,-67,-79,-73,-77,-67,-79,-59,-75,-79,-81,-75,-73,-83,-77,-83,-79,-85,-75,-79,-79,-77,-79,-85,-77
9320,"(0,0)",-45,-69,-59,-63,-65,-79,-73,-77,-67,-77,-57,-75,-79,-81,-71,-73,-71,-79,-83,-81,-75,-75,-79,-79,-77,-79,-85,-77
9321,"(0,0)",-45,-69,-59,-61,-67,-79,-75,-75,-67,-77,-57,-77,-79,-77,-71,-71,-83,-79,-85,-81,-75,-77,-79,-79,-77,-79,-85,-79
9322,"(0,0)",-45,-69,-59,-63,-67,-79,-65,-71,-67,-79,-57,-75,-79,-77,-71,-67,-83,-79,-75,-81,-75,-77,-75,-79,-77,-79,-85,-79
9323,"(0,0)",-45,-71,-59,-65,-65,-79,-71,-75,-67,-79,-57,-73,-79,-71,-63,-69,-85,-77,-77,-81,-75,-75,-75,-79,-75,-75,-83,-77
9324,"(0,0)",-45,-69,-59,-63,-65,-77,-71,-77,-67,-79,-57,-75,-79,-79,-67,-69,-85,-77,-79,-79,-75,-75,-75,-79,-75,-75,-83,-75
9325,"(0,0)",-45,-67,-59,-63,-63,-77,-71,-77,-67,-77,-73,-73,-81,-79,-69,-71,-85,-79,-77,-79,-75,-75,-75,-79,-75,-75,-83,-75
9326,"(0,0)",-45,-67,-59,-65,-65,-77,-71,-75,-67,-79,-57,-75,-79,-79,-71,-69,-85,-79,-77,-79,-75,-77,-75,-79,-75,-75,-83,-75
9327,"(0,0)",-39,-69,-59,-63,-65,-77,-71,-79,-67,-77,-57,-73,-79,-79,-69,-71,-83,-77,-77,-77,-77,-75,-75,-79,-75,-75,-85,-75
9328,"(0,0)",-45,-69,-59,-65,-67,-79,-71,-73,-67,-79,-57,-73,-79,-79,-65,-71,-85,-79,-79,-81,-77,-75,-75,-79,-75,-75,-85,-77
9329,"(0,0)",-43,-69,-59,-63,-65,-79,-71,-73,-65,-79,-57,-75,-83,-83,-73,-67,-85,-79,-79,-81,-77,-77,-81,-79,-77,-79,-83,-77
9330,"(0,0)",-45,-69,-59,-63,-65,-79,-73,-77,-67,-75,-57,-73,-79,-83,-75,-67,-85,-79,-79,-81,-75,-75,-81,-79,-77,-79,-87,-77
9331,"(0,0)",-45,-69,-59,-63,-65,-77,-71,-77,-69,-77,-57,-75,-81,-83,-75,-71,-83,-77,-85,-81,-75,-75,-81,-79,-77,-81,-81,-77
9332,"(0,0)",-45,-65,-59,-63,-65,-79,-71,-77,-67,-79,-57,-75,-79,-73,-71,-69,-83,-77,-77,-81,-75,-75,-75,-79,-75,-77,-85,-77
9333,"(0,0)",-47,-65,-59,-63,-65,-79,-71,-73,-67,-79,-57,-77,-77,-81,-71,-67,-83,-79,-81,-81,-77,-75,-75,-79,-75,-79,-87,-77
9334,"(0,0)",-45,-67,-59,-71,-63,-79,-73,-73,-67,-77,-57,-77,-81,-81,-71,-69,-81,-79,-79,-81,-77,-75,-75,-79,-77,-81,-87,-73
9335,"(0,0)",-45,-67,-57,-65,-65,-79,-71,-71,-67,-79,-57,-75,-77,-81,-73,-69,-85,-77,-85,-79,-75,-75,-75,-79,-75,-75,-85,-73
9336,"(0,0)",-43,-69,-59,-63,-65,-79,-73,-75,-67,-77,-57,-75,-79,-81,-71,-69,-83,-79,-81,-81,-75,-77,-75,-79,-75,-75,-85,-73
9337,"(0,0)",-45,-71,-59,-63,-65,-77,-71,-73,-65,-77,-57,-75,-79,-79,-71,-71,-83,-79,-81,-81,-73,-77,-75,-79,-75,-75,-85,-73
9338,"(0,0)",-41,-71,-59,-61,-65,-79,-71,-77,-67,-77,-59,-75,-77,-79,-69,-69,-83,-79,-77,-81,-75,-77,-81,-79,-75,-67,-83,-75
9339,"(0,0)",-45,-69,-59,-63,-65,-79,-71,-73,-67,-79,-57,-75,-81,-81,-69,-71,-85,-77,-77,-81,-75,-77,-81,-79,-75,-73,-83,-75
9340,"(0,0)",-45,-69,-57,-63,-59,-79,-73,-77,-71,-75,-57,-75,-79,-79,-75,-69,-83,-79,-79,-81,-77,-77,-81,-79,-77,-79,-87,-77
9341,"(0,0)",-41,-71,-59,-63,-65,-79,-71,-77,-85,-79,-57,-75,-79,-77,-75,-71,-83,-75,-83,-81,-75,-77,-81,-79,-77,-79,-85,-77
9342,"(0,0)",-45,-71,-59,-63,-65,-69,-71,-77,-69,-77,-57,-75,-77,-77,-75,-71,-83,-79,-83,-81,-75,-77,-79,-79,-75,-79,-85,-77
9343,"(0,0)",-45,-69,-59,-63,-65,-79,-71,-77,-67,-79,-57,-73,-79,-81,-69,-71,-83,-79,-75,-81,-75,-77,-79,-79,-77,-81,-85,-77
9344,"(0,0)",-45,-71,-59,-63,-67,-79,-71,-71,-67,-79,-57,-75,-79,-81,-69,-69,-83,-79,-79,-81,-77,-77,-79,-79,-77,-75,-83,-77
9345,"(0,0)",-43,-67,-59,-63,-65,-77,-71,-73,-67,-77,-57,-77,-75,-75,-71,-69,-83,-79,-71,-75,-75,-73,-79,-81,-77,-81,-83,-77
9346,"(0,0)",-43,-67,-59,-65,-67,-73,-71,-77,-67,-77,-57,-77,-79,-75,-71,-69,-83,-77,-71,-75,-77,-73,-75,-81,-77,-81,-83,-77
9347,"(0,0)",-45,-65,-59,-61,-65,-73,-71,-71,-67,-77,-57,-75,-79,-75,-73,-67,-83,-75,-79,-75,-77,-77,-75,-81,-77,-81,-85,-77
9348,"(0,0)",-45,-69,-59,-63,-67,-73,-71,-75,-67,-79,-57,-77,-81,-75,-73,-69,-85,-79,-79,-75,-73,-75,-75,-81,-75,-79,-83,-77
9349,"(0,0)",-45,-69,-59,-63,-63,-85,-71,-77,-67,-79,-57,-75,-79,-73,-73,-69,-83,-79,-79,-75,-79,-75,-75,-81,-77,-73,-83,-77
9350,"(0,0)",-41,-67,-59,-63,-65,-77,-71,-71,-67,-79,-57,-77,-79,-79,-73,-69,-81,-79,-79,-75,-75,-77,-75,-81,-77,-75,-83,-77
9351,"(0,0)",-41,-69,-59,-63,-63,-79,-73,-79,-67,-79,-57,-75,-77,-75,-73,-69,-81,-77,-81,-79,-75,-75,-75,-79,-77,-75,-85,-77
9352,"(0,0)",-45,-69,-59,-61,-65,-79,-73,-73,-67,-79,-57,-75,-79,-75,-73,-71,-73,-79,-85,-79,-75,-75,-75,-79,-77,-75,-85,-77
9353,"(0,0)",-39,-67,-59,-63,-67,-79,-71,-77,-67,-79,-57,-77,-79,-75,-71,-71,-85,-79,-85,-79,-75,-77,-75,-79,-77,-81,-85,-77
9354,"(0,0)",-47,-69,-59,-63,-65,-79,-71,-75,-67,-79,-57,-75,-79,-75,-75,-67,-85,-79,-79,-79,-75,-75,-75,-79,-77,-79,-85,-77
9355,"(0,0)",-45,-69,-59,-63,-65,-79,-73,-77,-67,-79,-55,-75,-79,-75,-71,-71,-83,-77,-79,-79,-75,-77,-75,-79,-75,-79,-85,-77
9356,"(0,0)",-41,-69,-59,-63,-67,-79,-73,-77,-67,-79,-57,-77,-79,-81,-67,-71,-83,-79,-77,-79,-75,-75,-75,-77,-75,-79,-83,-77
9357,"(0,0)",-41,-69,-59,-63,-65,-79,-71,-77,-69,-77,-59,-71,-81,-81,-71,-69,-83,-79,-79,-79,-75,-75,-75,-77,-75,-81,-85,-77
9358,"(0,0)",-41,-69,-59,-63,-65,-79,-71,-73,-67,-79,-57,-77,-79,-81,-67,-71,-83,-79,-77,-79,-75,-75,-75,-77,-75,-73,-85,-77
9359,"(0,0)",-47,-69,-59,-65,-67,-79,-71,-71,-67,-79,-57,-73,-79,-81,-71,-69,-83,-79,-87,-79,-77,-75,-75,-77,-75,-75,-85,-75
9360,"(0,0)",-45,-69,-59,-63,-63,-79,-71,-77,-67,-77,-57,-75,-77,-81,-73,-67,-87,-79,-85,-79,-77,-75,-75,-77,-75,-75,-83,-77
9361,"(0,0)",-41,-69,-59,-63,-65,-79,-71,-73,-69,-79,-57,-75,-79,-79,-73,-71,-87,-77,-85,-79,-75,-75,-75,-77,-75,-75,-83,-77
9362,"(0,0)",-41,-69,-59,-63,-65,-81,-71,-73,-69,-79,-57,-77,-79,-79,-71,-71,-83,-79,-79,-79,-73,-75,-81,-77,-73,-81,-83,-77
9363,"(0,0)",-41,-69,-59,-63,-65,-81,-71,-73,-69,-79,-57,-77,-81,-79,-69,-71,-85,-79,-79,-79,-75,-75,-77,-79,-77,-81,-85,-77
9364,"(0,0)",-45,-69,-59,-65,-65,-79,-71,-77,-69,-79,-57,-77,-79,-81,-71,-71,-85,-77,-79,-79,-75,-75,-77,-79,-77,-81,-85,-77
9365,"(0,0)",-43,-67,-59,-63,-65,-85,-71,-77,-67,-79,-57,-75,-79,-71,-75,-69,-83,-77,-83,-79,-77,-75,-77,-79,-75,-75,-85,-77
9366,"(0,0)",-41,-67,-59,-65,-65,-85,-73,-77,-67,-79,-57,-77,-79,-83,-75,-67,-85,-79,-71,-79,-73,-75,-79,-79,-75,-75,-85,-77
9367,"(0,0)",-45,-69,-59,-63,-65,-69,-73,-73,-67,-79,-57,-75,-79,-81,-75,-71,-85,-79,-83,-79,-73,-75,-81,-79,-75,-75,-83,-77
9368,"(0,0)",-45,-69,-59,-65,-67,-77,-73,-77,-67,-79,-57,-75,-77,-79,-73,-69,-83,-77,-79,-79,-75,-75,-81,-79,-77,-75,-85,-75
9369,"(0,0)",-47,-69,-59,-63,-65,-77,-71,-75,-67,-79,-57,-77,-79,-75,-73,-69,-83,-77,-83,-81,-75,-75,-81,-79,-77,-75,-87,-75
9370,"(0,0)",-45,-69,-59,-63,-65,-71,-73,-77,-63,-77,-59,-73,-79,-75,-69,-69,-73,-79,-83,-81,-75,-75,-75,-79,-77,-75,-87,-77
9371,"(0,0)",-45,-69,-59,-63,-65,-71,-71,-75,-67,-77,-57,-75,-79,-73,-69,-67,-73,-81,-83,-81,-77,-75,-81,-79,-75,-75,-87,-77
9372,"(0,0)",-47,-69,-59,-63,-65,-79,-71,-73,-67,-79,-57,-75,-79,-81,-71,-67,-85,-79,-83,-81,-75,-75,-75,-79,-77,-75,-87,-77
9373,"(0,0)",-47,-69,-59,-63,-67,-79,-71,-71,-67,-79,-57,-75,-79,-81,-71,-73,-81,-79,-83,-79,-75,-75,-83,-79,-77,-75,-85,-77
9374,"(0,0)",-47,-71,-59,-63,-65,-79,-71,-77,-67,-79,-57,-75,-73,-81,-67,-71,-85,-79,-75,-79,-75,-75,-83,-79,-75,-75,-85,-77
9375,"(0,0)",-47,-69,-59,-63,-67,-79,-71,-75,-67,-79,-55,-77,-79,-81,-67,-71,-85,-79,-83,-79,-75,-75,-75,-79,-77,-73,-85,-77
9376,"(0,0)",-45,-69,-59,-63,-65,-77,-73,-75,-67,-77,-57,-75,-79,-81,-67,-69,-81,-79,-85,-81,-75,-77,-75,-79,-77,-73,-85,-77
9377,"(0,0)",-45,-67,-59,-63,-65,-77,-73,-73,-67,-77,-57,-75,-79,-81,-73,-69,-85,-77,-75,-81,-77,-77,-75,-79,-77,-79,-85,-77
9378,"(0,0)",-45,-67,-59,-63,-65,-75,-65,-73,-67,-79,-57,-75,-79,-79,-69,-69,-83,-77,-79,-81,-75,-77,-75,-79,-77,-79,-85,-77
9379,"(0,0)",-45,-69,-59,-63,-65,-77,-71,-77,-67,-77,-57,-77,-79,-81,-73,-69,-83,-77,-79,-81,-73,-75,-75,-79,-75,-81,-85,-77
9380,"(0,0)",-45,-69,-59,-63,-65,-71,-73,-79,-65,-75,-57,-77,-81,-81,-71,-69,-85,-79,-85,-79,-75,-77,-77,-79,-75,-79,-85,-75
9381,"(0,0)",-45,-69,-59,-63,-65,-79,-71,-75,-67,-79,-57,-73,-79,-77,-71,-67,-85,-77,-79,-79,-75,-75,-75,-79,-75,-77,-87,-75
9382,"(0,0)",-39,-69,-59,-63,-65,-77,-71,-71,-67,-77,-57,-75,-79,-81,-75,-67,-85,-79,-83,-79,-75,-77,-75,-79,-75,-81,-83,-75
9383,"(0,0)",-45,-71,-59,-63,-65,-79,-73,-71,-75,-79,-57,-77,-75,-77,-75,-67,-83,-79,-83,-79,-75,-77,-75,-79,-75,-79,-85,-77
9384,"(0,0)",-47,-69,-59,-63,-63,-77,-73,-75,-75,-79,-57,-75,-77,-81,-75,-69,-83,-77,-85,-79,-75,-75,-75,-79,-75,-77,-85,-77
9385,"(0,0)",-39,-67,-59,-63,-63,-79,-73,-75,-67,-75,-57,-75,-81,-79,-69,-69,-79,-79,-85,-79,-75,-75,-75,-79,-77,-79,-85,-77
9386,"(0,0)",-45,-69,-59,-63,-63,-81,-73,-73,-67,-77,-57,-77,-79,-75,-73,-67,-85,-77,-79,-79,-75,-75,-75,-79,-77,-75,-85,-77
9387,"(0,0)",-45,-69,-59,-63,-63,-79,-71,-73,-69,-77,-57,-75,-75,-71,-69,-69,-85,-77,-85,-79,-75,-75,-75,-79,-77,-75,-85,-77
9388,"(0,0)",-45,-69,-59,-63,-65,-77,-73,-75,-67,-79,-57,-75,-79,-77,-69,-69,-83,-79,-79,-81,-75,-75,-75,-79,-77,-75,-85,-77
9389,"(0,0)",-45,-69,-61,-63,-65,-79,-73,-75,-67,-79,-57,-73,-75,-81,-69,-71,-83,-77,-79,-81,-73,-75,-75,-79,-75,-81,-85,-77
9390,"(0,0)",-45,-69,-59,-63,-63,-79,-73,-75,-67,-79,-57,-75,-77,-81,-67,-69,-83,-77,-81,-81,-77,-75,-75,-79,-77,-81,-85,-77
9391,"(0,0)",-41,-69,-59,-63,-65,-77,-73,-79,-67,-79,-59,-77,-79,-81,-67,-71,-83,-77,-81,-81,-75,-75,-75,-79,-77,-81,-85,-77
9392,"(0,0)",-45,-69,-59,-65,-65,-79,-73,-77,-67,-79,-57,-77,-79,-81,-73,-71,-83,-77,-85,-81,-79,-77,-75,-79,-77,-75,-85,-77
9393,"(0,0)",-45,-69,-59,-63,-65,-77,-73,-73,-67,-79,-57,-75,-79,-77,-67,-67,-83,-77,-75,-81,-77,-77,-73,-79,-77,-75,-85,-77
9394,"(0,0)",-45,-69,-59,-75,-65,-79,-73,-73,-67,-79,-57,-75,-77,-81,-75,-69,-83,-79,-79,-81,-77,-77,-81,-79,-75,-75,-85,-77
9395,"(0,0)",-41,-69,-59,-63,-65,-79,-71,-75,-67,-77,-59,-77,-77,-81,-75,-69,-81,-79,-79,-81,-75,-81,-75,-79,-75,-75,-85,-77
9396,"(0,0)",-41,-67,-59,-63,-67,-79,-73,-73,-67,-77,-57,-75,-77,-81,-73,-71,-85,-79,-79,-81,-75,-75,-75,-81,-75,-81,-85,-75
9397,"(0,0)",-45,-69,-59,-63,-65,-79,-71,-77,-67,-79,-57,-75,-77,-77,-73,-69,-81,-79,-87,-81,-75,-75,-81,-79,-77,-81,-85,-77
9398,"(0,0)",-45,-69,-59,-63,-65,-79,-71,-75,-67,-79,-59,-75,-81,-83,-73,-69,-83,-79,-87,-81,-75,-77,-81,-79,-77,-81,-85,-77
9399,"(0,0)",-39,-69,-59,-63,-67,-79,-73,-83,-69,-79,-57,-75,-79,-83,-63,-67,-81,-79,-75,-83,-75,-79,-81,-79,-75,-81,-85,-77
9400,"(0,0)",-45,-69,-59,-81,-67,-77,-83,-77,-67,-77,-57,-77,-79,-79,-73,-69,-83,-77,-79,-83,-75,-77,-75,-81,-81,-75,-83,-77
9401,"(0,0)",-47,-67,-59,-63,-65,-77,-71,-75,-69,-77,-59,-77,-79,-73,-73,-65,-85,-77,-79,-75,-77,-77,-75,-77,-75,-75,-85,-77
9402,"(0,0)",-45,-69,-59,-63,-65,-77,-73,-73,-67,-79,-57,-75,-79,-81,-71,-69,-83,-77,-79,-75,-77,-77,-77,-77,-75,-75,-85,-77
9403,"(0,0)",-45,-69,-59,-63,-63,-79,-73,-77,-65,-79,-57,-75,-79,-79,-75,-79,-85,-77,-77,-75,-75,-75,-79,-79,-77,-75,-85,-77
9404,"(0,0)",-41,-69,-59,-63,-65,-81,-73,-71,-67,-79,-57,-75,-79,-83,-73,-71,-85,-79,-85,-75,-75,-75,-79,-79,-75,-75,-87,-77
9405,"(0,0)",-45,-69,-59,-63,-67,-77,-71,-77,-67,-79,-57,-79,-77,-79,-73,-69,-85,-79,-77,-83,-75,-75,-75,-79,-75,-79,-87,-77
9406,"(0,0)",-41,-69,-59,-63,-67,-81,-71,-77,-65,-79,-57,-75,-79,-79,-69,-69,-83,-79,-79,-83,-73,-75,-75,-81,-77,-75,-87,-77
9407,"(0,0)",-45,-71,-59,-63,-65,-79,-71,-77,-65,-77,-57,-75,-79,-79,-73,-71,-83,-79,-79,-83,-77,-77,-79,-77,-75,-79,-83,-75
9408,"(0,0)",-45,-69,-59,-63,-63,-79,-71,-77,-65,-79,-55,-75,-79,-81,-73,-71,-83,-79,-79,-81,-77,-77,-79,-77,-77,-73,-83,-77
9409,"(0,0)",-45,-69,-59,-63,-65,-77,-71,-73,-63,-79,-57,-75,-81,-77,-71,-71,-83,-77,-79,-81,-75,-81,-79,-77,-77,-75,-83,-77
9410,"(0,0)",-47,-71,-59,-63,-67,-77,-71,-73,-67,-79,-57,-75,-81,-77,-75,-71,-83,-79,-85,-81,-75,-77,-79,-77,-77,-75,-83,-77
9411,"(0,0)",-45,-69,-59,-65,-65,-77,-71,-75,-67,-79,-57,-75,-79,-75,-73,-71,-85,-79,-83,-81,-77,-77,-79,-77,-77,-77,-83,-77
9412,"(0,0)",-85,-69,-59,-63,-63,-79,-73,-73,-69,-79,-57,-75,-79,-81,-67,-69,-83,-79,-83,-81,-75,-77,-79,-79,-75,-77,-83,-77
9413,"(0,0)",-45,-71,-59,-63,-67,-79,-71,-75,-67,-79,-59,-77,-79,-81,-71,-73,-83,-79,-83,-81,-75,-75,-79,-79,-75,-81,-83,-77
9414,"(0,0)",-41,-69,-59,-63,-65,-79,-67,-73,-67,-79,-57,-77,-81,-81,-71,-71,-85,-77,-81,-81,-75,-75,-75,-79,-77,-79,-83,-77
9415,"(0,0)",-47,-69,-59,-65,-63,-79,-71,-77,-65,-77,-57,-77,-77,-77,-73,-69,-69,-79,-85,-83,-75,-77,-81,-79,-77,-79,-83,-77
9416,"(0,0)",-39,-67,-59,-63,-65,-79,-71,-77,-67,-79,-57,-77,-79,-79,-73,-73,-81,-79,-83,-81,-75,-77,-81,-79,-77,-79,-83,-77
9417,"(0,0)",-45,-69,-59,-63,-65,-79,-71,-75,-67,-79,-57,-75,-79,-81,-69,-69,-83,-77,-79,-81,-77,-75,-81,-79,-75,-75,-83,-77
9418,"(0,0)",-47,-69,-59,-73,-65,-81,-71,-77,-67,-79,-57,-75,-79,-77,-69,-83,-85,-79,-83,-79,-75,-77,-81,-79,-75,-75,-83,-77
9419,"(0,0)",-45,-69,-59,-63,-65,-75,-73,-75,-73,-79,-57,-79,-79,-79,-69,-69,-85,-79,-83,-81,-75,-75,-75,-79,-77,-75,-83,-77
9420,"(0,0)",-41,-69,-59,-63,-65,-79,-73,-75,-67,-77,-57,-73,-79,-79,-75,-69,-85,-79,-83,-81,-75,-77,-79,-79,-77,-79,-87,-77
9421,"(0,0)",-41,-69,-61,-63,-65,-79,-71,-75,-67,-79,-57,-75,-79,-79,-75,-69,-83,-79,-79,-81,-75,-75,-81,-79,-75,-79,-87,-77
9422,"(0,0)",-45,-69,-59,-63,-65,-79,-71,-75,-67,-77,-59,-77,-81,-79,-71,-71,-71,-79,-83,-81,-75,-75,-75,-79,-77,-75,-87,-77
9423,"(0,0)",-45,-69,-59,-61,-65,-69,-71,-73,-65,-79,-57,-75,-81,-79,-71,-71,-83,-79,-83,-81,-75,-75,-79,-79,-75,-75,-87,-77
9424,"(0,0)",-39,-69,-59,-65,-65,-69,-67,-77,-65,-79,-57,-73,-79,-79,-69,-69,-85,-79,-85,-81,-75,-77,-79,-79,-75,-81,-79,-77
9425,"(0,0)",-41,-69,-59,-63,-65,-75,-71,-75,-67,-77,-59,-81,-79,-81,-71,-69,-85,-79,-79,-81,-73,-75,-81,-79,-75,-81,-79,-77
9426,"(0,0)",-47,-71,-59,-63,-65,-79,-65,-75,-67,-77,-57,-75,-79,-81,-71,-69,-85,-77,-79,-81,-75,-77,-79,-79,-75,-81,-79,-77
9427,"(0,0)",-47,-67,-59,-63,-67,-79,-67,-77,-65,-75,-59,-73,-77,-81,-75,-71,-83,-79,-79,-83,-75,-77,-79,-79,-75,-75,-79,-77
9428,"(0,0)",-47,-69,-59,-65,-65,-77,-69,-73,-67,-75,-57,-73,-77,-79,-75,-71,-83,-79,-79,-79,-75,-75,-77,-79,-75,-75,-81,-65
9429,"(0,0)",-47,-69,-59,-63,-65,-79,-71,-77,-67,-77,-57,-75,-79,-73,-79,-67,-83,-79,-79,-79,-77,-77,-77,-79,-75,-75,-81,-65
9430,"(0,0)",-41,-67,-59,-65,-65,-77,-71,-77,-67,-79,-57,-77,-81,-81,-71,-69,-81,-81,-85,-79,-75,-77,-79,-77,-77,-81,-81,-65
9431,"(0,0)",-41,-69,-59,-63,-65,-77,-71,-77,-65,-73,-57,-75,-75,-81,-71,-71,-85,-79,-79,-81,-77,-75,-79,-77,-77,-75,-81,-77
9432,"(0,0)",-41,-69,-59,-63,-65,-79,-73,-73,-65,-71,-57,-77,-81,-81,-71,-69,-85,-79,-83,-81,-75,-75,-79,-79,-75,-75,-81,-77
9433,"(0,0)",-41,-69,-59,-65,-65,-79,-71,-71,-67,-77,-57,-77,-79,-81,-73,-69,-85,-79,-79,-81,-75,-77,-79,-79,-75,-75,-81,-77
9434,"(0,0)",-89,-69,-59,-63,-65,-81,-71,-75,-67,-79,-55,-77,-77,-77,-71,-71,-83,-79,-81,-81,-75,-77,-75,-79,-75,-75,-83,-79
9435,"(0,0)",-45,-69,-59,-63,-65,-77,-71,-77,-65,-77,-59,-75,-79,-79,-71,-69,-83,-79,-77,-81,-75,-77,-75,-79,-77,-79,-83,-79
9436,"(0,0)",-45,-69,-59,-63,-65,-77,-69,-79,-67,-79,-57,-75,-81,-79,-75,-69,-83,-79,-77,-83,-75,-75,-75,-81,-75,-75,-83,-77
9437,"(0,0)",-47,-69,-59,-63,-63,-77,-71,-75,-65,-79,-57,-75,-79,-79,-73,-69,-85,-79,-77,-83,-75,-75,-77,-81,-75,-81,-87,-77
