,"X,Y","""Laboratorio de Redes""
48:F8:B3:22:4C:FA","""Lab ERNC""
00:90:4C:91:00:03","""Ing. Civil Telecomunicaciones""
00:1E:E5:7B:E0:BE","""Lab Energia Renovable 2""
98:FC:11:54:32:53","""AP_1612927617""
BC:54:F9:FC:7F:60","""Informatica_IS2-2""
00:4F:67:04:E5:70","""Microondas""
48:F8:B3:22:4D:4B","""Docentes FI""
0E:18:D6:CB:01:A4","""LabSerc 2.4""
94:10:3E:86:13:20","""FabLab""
AC:84:C6:3E:EF:51","""Lab Energias Renovables""
F4:EC:38:D2:09:78","""UdeC""
84:D4:7E:29:3E:80","""eduroam""
84:D4:7E:29:3E:82","""Die231""
EC:08:6B:42:B5:4A","""Convertidores Estaticos""
20:AA:4B:AE:FD:0A","""Lab 212""
00:23:CD:18:65:9C","""Sistemas Electronicos""
64:70:02:40:6C:DE","""linksys""
00:25:9C:98:4B:7D","""LCDA""
B0:48:7A:DE:14:8C","""DII-SalaEstudio""
D8:5D:4C:BF:11:FA","""Vibraciones""
50:C7:BF:DD:C3:B3","""MII2011""
74:EA:3A:C6:29:A0","""WiFi-UdeC""
84:D4:7E:29:3E:81","""Sala Dise\xC3\xB1o""
0A:18:D6:CB:01:A4","""Docentes FI""
0E:18:D6:6B:17:8E","""SMA1930055648""
B0:72:BF:05:3C:3D","""Baxter""
EC:22:80:F3:EB:EA","""labceramicos""
E8:DE:27:7F:69:DC"
1151,"(0,0)",-45,-69,-59,-63,-65,-81,-71,-75,-65,-77,-75,-57,-83,-77,-75,-71,-69,-69,-83,-77,-81,-79,-79,-83,-85,-77,-87,-77
1152,"(0,0)",-47,-69,-59,-63,-65,-79,-71,-73,-67,-77,-77,-57,-83,-77,-75,-71,-75,-69,-87,-77,-75,-79,-81,-83,-85,-77,-87,-77
1153,"(0,0)",-41,-67,-59,-63,-67,-81,-71,-73,-67,-75,-77,-57,-83,-77,-81,-71,-75,-69,-87,-77,-75,-77,-83,-83,-83,-77,-85,-75
1154,"(0,0)",-73,-65,-59,-63,-67,-75,-71,-75,-67,-75,-79,-59,-85,-75,-77,-79,-67,-69,-85,-77,-73,-79,-79,-83,-83,-77,-85,-75
1155,"(0,0)",-45,-69,-59,-63,-67,-79,-71,-77,-65,-77,-79,-57,-85,-73,-77,-79,-71,-71,-85,-77,-73,-79,-85,-83,-83,-75,-87,-75
1156,"(0,0)",-45,-69,-59,-69,-65,-79,-71,-77,-67,-75,-77,-55,-85,-73,-81,-79,-71,-69,-81,-77,-81,-77,-83,-83,-81,-69,-87,-77
1157,"(0,0)",-43,-65,-59,-63,-67,-71,-73,-77,-67,-77,-79,-57,-71,-75,-79,-75,-69,-69,-79,-77,-81,-77,-85,-83,-81,-69,-87,-75
1158,"(0,0)",-75,-69,-59,-63,-65,-79,-71,-77,-67,-77,-79,-59,-71,-75,-79,-79,-71,-69,-83,-77,-81,-79,-83,-83,-81,-79,-87,-77
1159,"(0,0)",-45,-69,-83,-63,-67,-81,-71,-77,-67,-75,-79,-57,-85,-75,-79,-77,-73,-69,-87,-77,-81,-79,-77,-83,-81,-79,-85,-77
1160,"(0,0)",-45,-69,-83,-63,-67,-79,-71,-71,-67,-75,-79,-57,-85,-75,-81,-81,-73,-71,-83,-75,-81,-79,-79,-83,-83,-81,-85,-77
1161,"(0,0)",-45,-69,-61,-63,-65,-77,-69,-73,-67,-75,-79,-57,-85,-75,-79,-79,-73,-69,-83,-77,-81,-79,-85,-83,-83,-77,-87,-77
1162,"(0,0)",-45,-69,-59,-75,-65,-79,-73,-75,-67,-75,-75,-57,-85,-77,-81,-79,-67,-69,-85,-77,-75,-77,-79,-83,-83,-77,-87,-75
1163,"(0,0)",-45,-71,-59,-63,-65,-79,-71,-75,-67,-75,-79,-57,-83,-75,-79,-79,-75,-69,-81,-77,-77,-77,-79,-83,-83,-77,-87,-77
1164,"(0,0)",-45,-71,-59,-63,-65,-75,-71,-75,-67,-75,-75,-57,-81,-75,-79,-79,-75,-69,-83,-77,-81,-77,-85,-83,-83,-77,-87,-77
1165,"(0,0)",-45,-69,-59,-63,-67,-81,-71,-71,-67,-75,-77,-57,-81,-83,-79,-59,-75,-77,-85,-75,-81,-79,-85,-81,-87,-77,-87,-73
1166,"(0,0)",-45,-69,-59,-63,-65,-79,-67,-85,-67,-75,-73,-57,-81,-77,-79,-59,-75,-77,-85,-77,-81,-79,-81,-81,-87,-77,-87,-73
1167,"(0,0)",-69,-67,-59,-63,-65,-79,-73,-73,-67,-77,-77,-57,-83,-77,-75,-59,-71,-67,-85,-77,-75,-79,-81,-83,-87,-77,-87,-77
1168,"(0,0)",-45,-69,-59,-65,-65,-79,-71,-73,-65,-75,-77,-57,-83,-77,-79,-75,-75,-71,-85,-77,-75,-79,-81,-83,-87,-77,-87,-77
1169,"(0,0)",-45,-69,-59,-63,-65,-79,-71,-79,-65,-75,-77,-59,-83,-85,-81,-81,-75,-71,-85,-75,-81,-77,-81,-81,-83,-77,-85,-75
1170,"(0,0)",-47,-71,-59,-63,-65,-81,-71,-79,-67,-75,-79,-57,-85,-73,-79,-77,-75,-71,-87,-77,-75,-77,-85,-81,-77,-77,-87,-77
1171,"(0,0)",-45,-69,-59,-63,-67,-77,-71,-75,-65,-77,-75,-57,-85,-73,-81,-79,-71,-71,-85,-77,-79,-79,-87,-81,-85,-77,-89,-75
1172,"(0,0)",-45,-69,-59,-65,-63,-77,-71,-79,-67,-77,-79,-57,-85,-77,-81,-69,-71,-71,-85,-75,-79,-79,-83,-81,-85,-77,-85,-77
1173,"(0,0)",-47,-69,-59,-63,-65,-81,-73,-73,-69,-75,-77,-57,-83,-75,-79,-79,-71,-71,-85,-75,-79,-79,-83,-81,-85,-77,-85,-75
1174,"(0,0)",-45,-69,-59,-63,-65,-75,-69,-73,-67,-75,-77,-59,-83,-75,-81,-75,-73,-69,-85,-75,-79,-79,-83,-81,-85,-77,-85,-75
1175,"(0,0)",-45,-71,-59,-63,-67,-79,-71,-73,-69,-75,-77,-57,-83,-75,-81,-79,-71,-71,-87,-77,-79,-79,-83,-81,-85,-77,-85,-75
1176,"(0,0)",-45,-71,-59,-63,-67,-79,-71,-75,-65,-75,-79,-59,-83,-75,-79,-79,-71,-71,-85,-75,-79,-79,-83,-81,-85,-77,-85,-75
1177,"(0,0)",-47,-69,-59,-73,-65,-79,-71,-77,-67,-77,-79,-57,-83,-75,-79,-79,-71,-69,-85,-77,-79,-77,-79,-81,-85,-77,-85,-77
1178,"(0,0)",-45,-71,-59,-63,-65,-79,-73,-79,-67,-77,-77,-57,-83,-75,-79,-79,-71,-69,-87,-77,-75,-77,-75,-85,-85,-77,-87,-77
1179,"(0,0)",-45,-67,-59,-63,-65,-81,-71,-75,-79,-77,-77,-57,-83,-75,-75,-79,-71,-69,-87,-75,-75,-79,-79,-85,-85,-77,-87,-77
1180,"(0,0)",-43,-69,-59,-63,-65,-81,-71,-75,-67,-77,-79,-57,-85,-73,-79,-79,-69,-69,-85,-77,-81,-79,-79,-81,-85,-77,-85,-77
1181,"(0,0)",-43,-69,-59,-63,-65,-81,-73,-79,-69,-75,-77,-57,-83,-73,-79,-79,-75,-71,-85,-75,-81,-79,-79,-75,-85,-77,-85,-75
1182,"(0,0)",-47,-69,-59,-63,-65,-79,-73,-73,-67,-75,-77,-57,-83,-75,-79,-77,-71,-71,-85,-77,-81,-79,-85,-75,-85,-77,-85,-77
1183,"(0,0)",-45,-71,-59,-63,-65,-81,-73,-75,-67,-75,-77,-57,-85,-75,-75,-79,-71,-77,-81,-77,-81,-79,-85,-75,-85,-77,-85,-77
1184,"(0,0)",-47,-69,-59,-61,-65,-79,-73,-73,-67,-75,-77,-57,-83,-75,-77,-79,-75,-69,-85,-77,-75,-77,-79,-75,-85,-77,-85,-77
1185,"(0,0)",-45,-71,-59,-63,-65,-79,-71,-77,-67,-77,-79,-59,-83,-73,-81,-77,-75,-69,-85,-77,-81,-77,-83,-81,-77,-87,-79,-79
1186,"(0,0)",-45,-69,-59,-65,-67,-83,-71,-69,-67,-77,-75,-57,-83,-77,-81,-79,-75,-69,-85,-75,-81,-77,-81,-81,-77,-85,-75,-79
1187,"(0,0)",-47,-69,-59,-63,-77,-75,-73,-73,-67,-77,-79,-59,-83,-75,-81,-79,-71,-71,-85,-77,-81,-77,-81,-81,-77,-85,-77,-75
1188,"(0,0)",-45,-67,-59,-63,-65,-79,-71,-73,-65,-75,-79,-57,-83,-77,-77,-73,-75,-67,-87,-75,-79,-79,-77,-83,-77,-85,-75,-81
1189,"(0,0)",-45,-71,-59,-63,-65,-79,-73,-73,-69,-75,-77,-57,-83,-75,-81,-75,-71,-69,-85,-77,-79,-79,-83,-83,-79,-85,-75,-75
1190,"(0,0)",-41,-71,-59,-63,-65,-77,-71,-75,-67,-75,-81,-57,-83,-75,-79,-71,-71,-71,-85,-77,-79,-77,-83,-83,-79,-85,-75,-75
1191,"(0,0)",-45,-69,-61,-63,-67,-81,-73,-73,-67,-77,-81,-57,-83,-75,-79,-71,-71,-69,-85,-77,-79,-77,-83,-83,-71,-85,-75,-75
1192,"(0,0)",-45,-69,-59,-63,-65,-77,-73,-73,-67,-75,-79,-57,-83,-75,-81,-71,-71,-69,-85,-77,-75,-79,-83,-83,-71,-85,-75,-81
1193,"(0,0)",-43,-71,-57,-63,-65,-79,-71,-77,-67,-77,-73,-57,-83,-77,-79,-77,-73,-71,-79,-77,-75,-77,-77,-81,-79,-85,-77,-71
1194,"(0,0)",-45,-69,-59,-63,-65,-79,-71,-73,-67,-77,-75,-57,-85,-77,-81,-77,-71,-71,-83,-77,-75,-79,-79,-81,-77,-85,-77,-79
1195,"(0,0)",-45,-69,-59,-63,-67,-79,-71,-75,-67,-75,-79,-57,-83,-85,-75,-79,-71,-71,-83,-75,-81,-77,-79,-81,-77,-85,-77,-75
1196,"(0,0)",-45,-69,-59,-63,-65,-79,-71,-71,-67,-77,-79,-57,-83,-67,-79,-79,-73,-69,-87,-77,-75,-79,-79,-81,-77,-85,-79,-75
1197,"(0,0)",-45,-69,-57,-63,-65,-81,-71,-73,-67,-77,-79,-59,-85,-77,-81,-75,-67,-69,-83,-77,-75,-79,-79,-83,-77,-85,-77,-75
1198,"(0,0)",-45,-69,-59,-63,-65,-77,-71,-79,-67,-75,-77,-57,-85,-73,-79,-77,-73,-69,-85,-77,-75,-79,-77,-81,-77,-89,-75,-81
1199,"(0,0)",-45,-71,-59,-65,-65,-79,-73,-73,-67,-75,-77,-57,-83,-75,-81,-75,-73,-69,-87,-77,-81,-77,-77,-81,-77,-89,-77,-81
1200,"(0,0)",-47,-69,-59,-65,-67,-81,-71,-73,-67,-75,-77,-57,-83,-77,-79,-75,-73,-71,-85,-77,-81,-73,-77,-81,-79,-89,-77,-81
1201,"(0,0)",-45,-69,-59,-61,-67,-79,-71,-79,-67,-75,-79,-57,-83,-75,-81,-81,-69,-67,-85,-77,-81,-77,-77,-81,-79,-89,-77,-81
1202,"(0,0)",-43,-69,-59,-63,-67,-79,-71,-73,-67,-75,-79,-57,-83,-75,-81,-73,-69,-69,-85,-77,-81,-79,-77,-83,-79,-89,-77,-81
1203,"(0,0)",-45,-69,-59,-63,-67,-77,-73,-77,-67,-77,-79,-55,-83,-75,-81,-79,-73,-69,-81,-77,-75,-79,-79,-83,-77,-89,-77,-71
1204,"(0,0)",-45,-67,-59,-63,-65,-77,-71,-71,-67,-81,-77,-59,-83,-75,-79,-73,-67,-69,-83,-75,-79,-77,-81,-83,-77,-89,-77,-71
1205,"(0,0)",-45,-69,-61,-63,-65,-79,-71,-73,-67,-77,-79,-57,-85,-73,-79,-79,-67,-69,-85,-77,-81,-77,-81,-83,-77,-87,-75,-71
1206,"(0,0)",-47,-69,-61,-63,-65,-71,-73,-75,-67,-77,-79,-57,-85,-79,-77,-79,-75,-69,-83,-77,-79,-79,-77,-85,-77,-87,-75,-81
1207,"(0,0)",-45,-69,-59,-63,-65,-81,-75,-73,-65,-77,-77,-59,-85,-75,-81,-79,-73,-69,-85,-77,-79,-79,-79,-85,-77,-85,-75,-71
1208,"(0,0)",-45,-69,-59,-63,-65,-79,-71,-71,-67,-77,-79,-57,-85,-75,-79,-77,-69,-69,-83,-77,-79,-79,-87,-83,-77,-85,-75,-75
1209,"(0,0)",-47,-69,-59,-63,-67,-75,-71,-77,-67,-77,-79,-59,-85,-73,-79,-77,-69,-67,-83,-77,-79,-79,-87,-83,-77,-87,-75,-73
1210,"(0,0)",-45,-69,-59,-63,-63,-81,-71,-73,-67,-77,-79,-57,-85,-75,-75,-79,-69,-69,-83,-77,-75,-79,-85,-83,-77,-87,-77,-75
1211,"(0,0)",-47,-69,-59,-75,-65,-79,-71,-77,-67,-77,-79,-57,-87,-77,-77,-69,-71,-71,-85,-77,-81,-77,-83,-83,-77,-89,-77,-75
1212,"(0,0)",-45,-69,-59,-63,-65,-75,-71,-77,-67,-77,-79,-57,-85,-77,-81,-81,-71,-71,-85,-75,-81,-77,-81,-85,-77,-89,-77,-75
1213,"(0,0)",-45,-71,-59,-73,-65,-69,-65,-77,-67,-77,-77,-55,-87,-77,-81,-75,-75,-71,-85,-77,-75,-77,-77,-85,-77,-89,-77,-75
1214,"(0,0)",-45,-69,-59,-75,-67,-77,-65,-73,-67,-77,-79,-57,-87,-73,-75,-75,-75,-69,-85,-77,-75,-77,-83,-85,-77,-89,-75,-75
1215,"(0,0)",-45,-69,-59,-63,-63,-79,-71,-75,-65,-73,-79,-57,-85,-73,-81,-79,-73,-69,-81,-77,-75,-79,-83,-85,-77,-89,-75,-75
1216,"(0,0)",-47,-69,-61,-63,-65,-77,-71,-69,-67,-77,-79,-57,-83,-75,-79,-71,-83,-69,-85,-75,-81,-75,-77,-81,-77,-87,-75,-73
1217,"(0,0)",-45,-67,-61,-63,-65,-79,-71,-75,-67,-77,-79,-57,-83,-75,-79,-71,-69,-69,-85,-77,-81,-79,-77,-81,-77,-87,-77,-73
1218,"(0,0)",-45,-67,-61,-63,-67,-79,-71,-77,-69,-79,-79,-57,-85,-73,-75,-71,-69,-67,-85,-75,-81,-79,-77,-81,-77,-87,-77,-73
1219,"(0,0)",-45,-69,-59,-65,-65,-81,-71,-73,-69,-75,-79,-59,-85,-75,-79,-71,-73,-69,-83,-77,-75,-77,-77,-81,-75,-87,-75,-73
1220,"(0,0)",-45,-69,-59,-63,-67,-81,-71,-77,-65,-77,-71,-57,-85,-75,-77,-71,-73,-69,-73,-77,-81,-79,-69,-83,-75,-87,-75,-75
1221,"(0,0)",-45,-69,-59,-63,-65,-81,-71,-73,-67,-75,-79,-59,-85,-75,-81,-79,-73,-69,-81,-77,-79,-79,-83,-83,-79,-87,-77,-81
1222,"(0,0)",-43,-69,-59,-63,-65,-79,-71,-73,-67,-75,-75,-83,-85,-73,-77,-79,-71,-71,-85,-75,-79,-79,-85,-83,-79,-87,-77,-81
1223,"(0,0)",-45,-69,-59,-63,-67,-79,-71,-71,-67,-75,-75,-57,-85,-77,-77,-79,-71,-69,-85,-77,-79,-79,-85,-83,-79,-87,-77,-75
1224,"(0,0)",-45,-67,-59,-63,-67,-79,-73,-77,-67,-75,-79,-57,-83,-75,-77,-79,-71,-71,-85,-75,-79,-79,-85,-83,-77,-83,-77,-75
1225,"(0,0)",-45,-69,-59,-63,-67,-79,-71,-77,-73,-77,-81,-57,-83,-75,-75,-79,-75,-67,-85,-75,-79,-79,-85,-83,-77,-83,-77,-75
1226,"(0,0)",-45,-67,-59,-63,-65,-79,-71,-75,-67,-75,-81,-57,-83,-75,-77,-79,-71,-69,-85,-75,-79,-79,-85,-83,-77,-89,-77,-73
1227,"(0,0)",-45,-69,-59,-63,-65,-81,-73,-73,-67,-77,-73,-57,-83,-77,-77,-79,-69,-69,-83,-77,-79,-79,-79,-81,-77,-89,-75,-73
1228,"(0,0)",-47,-67,-59,-63,-65,-81,-71,-75,-67,-75,-73,-57,-85,-75,-79,-77,-75,-69,-85,-77,-79,-77,-85,-81,-77,-87,-77,-79
1229,"(0,0)",-47,-69,-57,-63,-65,-79,-71,-79,-67,-75,-79,-57,-83,-75,-75,-77,-75,-67,-85,-77,-75,-77,-79,-83,-77,-87,-75,-75
1230,"(0,0)",-45,-69,-61,-63,-65,-79,-73,-77,-67,-75,-79,-57,-83,-77,-81,-77,-73,-67,-87,-73,-75,-77,-83,-83,-77,-87,-77,-75
1231,"(0,0)",-45,-67,-59,-65,-65,-79,-71,-71,-67,-77,-79,-59,-85,-75,-77,-79,-69,-71,-87,-77,-77,-79,-85,-83,-77,-87,-75,-75
1232,"(0,0)",-45,-67,-59,-63,-65,-79,-71,-73,-67,-75,-77,-57,-85,-77,-79,-79,-69,-69,-81,-75,-81,-79,-85,-83,-77,-87,-77,-75
1233,"(0,0)",-45,-69,-59,-61,-67,-77,-71,-77,-67,-75,-79,-57,-85,-75,-79,-79,-73,-69,-83,-77,-75,-79,-77,-83,-77,-85,-75,-81
1234,"(0,0)",-45,-69,-59,-63,-67,-79,-65,-79,-67,-77,-77,-59,-85,-75,-77,-75,-71,-69,-83,-77,-75,-73,-77,-83,-77,-85,-75,-73
1235,"(0,0)",-47,-67,-59,-63,-67,-77,-73,-79,-67,-77,-77,-59,-85,-75,-79,-75,-71,-71,-85,-77,-75,-73,-71,-83,-77,-85,-75,-75
1236,"(0,0)",-45,-69,-59,-63,-65,-77,-67,-75,-67,-77,-79,-57,-85,-75,-77,-81,-75,-69,-85,-77,-81,-73,-81,-83,-77,-83,-75,-75
1237,"(0,0)",-45,-69,-59,-63,-63,-79,-73,-67,-67,-77,-79,-57,-85,-75,-77,-77,-75,-69,-87,-77,-81,-79,-81,-83,-77,-85,-77,-81
1238,"(0,0)",-45,-69,-59,-63,-65,-69,-73,-73,-67,-75,-79,-57,-85,-77,-77,-77,-73,-69,-85,-77,-81,-79,-81,-83,-77,-87,-77,-81
1239,"(0,0)",-45,-67,-59,-63,-65,-79,-73,-77,-67,-75,-79,-59,-85,-83,-83,-81,-71,-71,-85,-77,-75,-77,-81,-83,-77,-87,-77,-81
1240,"(0,0)",-45,-69,-59,-73,-63,-79,-71,-73,-67,-77,-79,-57,-83,-75,-79,-79,-75,-71,-83,-77,-75,-79,-79,-83,-77,-89,-75,-81
1241,"(0,0)",-47,-69,-59,-63,-65,-79,-73,-81,-67,-75,-79,-57,-83,-75,-79,-75,-71,-69,-83,-75,-75,-79,-81,-83,-77,-89,-77,-81
1242,"(0,0)",-47,-69,-59,-65,-65,-79,-71,-73,-67,-77,-79,-59,-83,-75,-77,-77,-75,-69,-83,-77,-75,-79,-71,-83,-77,-89,-77,-81
1243,"(0,0)",-41,-69,-59,-63,-67,-79,-69,-79,-67,-75,-75,-57,-83,-75,-75,-77,-69,-65,-85,-77,-75,-79,-71,-83,-77,-89,-79,-81
1244,"(0,0)",-45,-65,-59,-63,-67,-71,-71,-75,-67,-77,-75,-57,-83,-75,-79,-79,-73,-67,-85,-77,-75,-79,-77,-83,-75,-89,-77,-75
1245,"(0,0)",-45,-69,-59,-63,-65,-79,-71,-75,-67,-75,-77,-57,-85,-87,-77,-81,-73,-79,-85,-77,-81,-79,-79,-83,-75,-89,-77,-73
1246,"(0,0)",-47,-69,-59,-61,-65,-79,-73,-75,-67,-75,-79,-57,-85,-75,-81,-77,-73,-79,-85,-75,-73,-79,-79,-83,-77,-87,-77,-73
1247,"(0,0)",-75,-69,-59,-63,-65,-79,-73,-75,-67,-75,-79,-57,-85,-75,-79,-77,-75,-71,-85,-75,-81,-79,-83,-83,-77,-87,-77,-73
1248,"(0,0)",-45,-69,-61,-63,-65,-81,-71,-75,-67,-73,-77,-57,-85,-75,-79,-77,-65,-69,-85,-75,-81,-79,-77,-83,-77,-87,-77,-73
1249,"(0,0)",-47,-69,-59,-63,-67,-79,-73,-75,-67,-75,-79,-57,-85,-73,-75,-79,-65,-71,-71,-75,-75,-77,-85,-83,-75,-87,-75,-79
1250,"(0,0)",-45,-67,-59,-63,-65,-79,-73,-73,-67,-75,-79,-57,-85,-75,-79,-81,-75,-69,-85,-75,-79,-79,-79,-81,-75,-89,-75,-75
1251,"(0,0)",-41,-69,-59,-63,-63,-79,-71,-77,-69,-75,-79,-59,-85,-75,-79,-81,-67,-69,-85,-75,-79,-79,-77,-81,-77,-89,-75,-81
1252,"(0,0)",-45,-69,-59,-63,-67,-79,-73,-75,-67,-75,-79,-57,-85,-77,-79,-73,-75,-77,-85,-75,-75,-77,-79,-81,-77,-89,-77,-81
1253,"(0,0)",-43,-69,-59,-63,-65,-79,-71,-73,-69,-75,-79,-57,-85,-75,-79,-77,-75,-73,-85,-75,-75,-79,-85,-81,-77,-81,-77,-81
1254,"(0,0)",-47,-69,-61,-63,-67,-75,-71,-71,-69,-75,-79,-57,-83,-75,-77,-77,-75,-71,-85,-75,-75,-79,-79,-83,-79,-81,-77,-73
1255,"(0,0)",-45,-69,-59,-63,-67,-81,-71,-71,-67,-75,-79,-59,-83,-77,-81,-81,-75,-71,-85,-77,-75,-79,-83,-81,-79,-81,-77,-77
1256,"(0,0)",-47,-69,-59,-63,-65,-81,-71,-77,-67,-75,-75,-55,-83,-83,-79,-75,-71,-69,-87,-75,-75,-79,-83,-81,-79,-81,-77,-75
1257,"(0,0)",-47,-69,-59,-65,-67,-79,-73,-73,-67,-75,-79,-57,-83,-77,-81,-79,-75,-69,-71,-75,-75,-77,-87,-81,-77,-81,-77,-81
1258,"(0,0)",-45,-69,-59,-63,-67,-73,-71,-73,-67,-77,-79,-57,-83,-75,-81,-81,-75,-69,-83,-75,-79,-77,-83,-81,-77,-83,-75,-81
1259,"(0,0)",-45,-69,-59,-63,-65,-77,-71,-71,-69,-77,-79,-57,-85,-75,-77,-79,-69,-69,-83,-75,-87,-79,-81,-83,-77,-83,-75,-79
1260,"(0,0)",-47,-71,-59,-63,-67,-81,-71,-77,-67,-77,-73,-59,-83,-73,-75,-79,-69,-69,-83,-77,-79,-77,-77,-81,-77,-83,-77,-79
1261,"(0,0)",-45,-67,-59,-63,-65,-73,-71,-79,-69,-77,-73,-57,-89,-75,-81,-75,-73,-69,-83,-75,-79,-79,-77,-81,-77,-83,-75,-79
1262,"(0,0)",-45,-67,-61,-63,-65,-81,-73,-77,-75,-75,-73,-57,-89,-73,-79,-75,-73,-69,-85,-77,-81,-79,-77,-81,-77,-83,-77,-75
1263,"(0,0)",-45,-71,-59,-63,-65,-79,-71,-75,-67,-75,-79,-57,-89,-73,-79,-79,-73,-69,-85,-77,-81,-79,-77,-83,-77,-89,-77,-75
1264,"(0,0)",-47,-69,-59,-63,-67,-79,-71,-73,-65,-75,-77,-59,-89,-75,-79,-73,-71,-69,-85,-77,-81,-77,-87,-83,-77,-89,-77,-75
1265,"(0,0)",-47,-69,-59,-63,-65,-81,-71,-71,-65,-75,-77,-59,-85,-75,-79,-79,-71,-69,-85,-75,-79,-79,-85,-83,-79,-85,-75,-75
1266,"(0,0)",-47,-69,-59,-63,-65,-79,-71,-73,-67,-77,-77,-59,-85,-75,-81,-79,-71,-69,-85,-77,-79,-79,-81,-83,-77,-87,-73,-71
1267,"(0,0)",-45,-71,-59,-63,-65,-79,-71,-73,-67,-77,-79,-57,-85,-75,-79,-77,-75,-69,-85,-75,-79,-79,-79,-83,-77,-87,-77,-71
1268,"(0,0)",-45,-69,-59,-63,-63,-75,-71,-79,-67,-75,-79,-57,-83,-71,-81,-79,-75,-67,-85,-75,-79,-79,-69,-83,-77,-87,-77,-81
1269,"(0,0)",-45,-69,-59,-63,-65,-71,-73,-73,-67,-75,-79,-59,-83,-75,-81,-81,-75,-67,-85,-77,-81,-79,-73,-83,-77,-87,-75,-81
1270,"(0,0)",-45,-71,-59,-63,-65,-79,-67,-73,-69,-75,-77,-57,-85,-73,-79,-79,-75,-69,-87,-77,-81,-79,-85,-83,-77,-85,-77,-75
1271,"(0,0)",-45,-69,-59,-63,-63,-79,-67,-77,-69,-75,-77,-57,-85,-73,-77,-73,-67,-69,-87,-75,-75,-79,-79,-85,-77,-85,-75,-75
1272,"(0,0)",-45,-71,-59,-63,-65,-77,-71,-73,-67,-75,-77,-57,-85,-73,-81,-79,-63,-69,-83,-75,-79,-79,-81,-85,-77,-89,-77,-75
1273,"(0,0)",-45,-69,-59,-63,-65,-79,-73,-73,-67,-77,-77,-57,-83,-75,-77,-75,-75,-69,-87,-75,-73,-79,-81,-81,-77,-87,-77,-75
1274,"(0,0)",-45,-69,-59,-63,-63,-79,-71,-75,-67,-75,-79,-55,-83,-73,-81,-75,-71,-69,-85,-75,-73,-79,-87,-81,-77,-87,-83,-81
1275,"(0,0)",-45,-67,-83,-63,-65,-79,-71,-79,-67,-75,-79,-57,-83,-77,-73,-75,-71,-69,-83,-73,-73,-79,-87,-81,-77,-85,-75,-81
1276,"(0,0)",-47,-69,-59,-65,-67,-77,-71,-71,-67,-75,-79,-57,-81,-75,-77,-77,-73,-67,-85,-77,-75,-79,-83,-81,-77,-85,-75,-79
1277,"(0,0)",-47,-69,-59,-63,-65,-81,-73,-77,-67,-75,-77,-57,-85,-75,-81,-79,-71,-69,-87,-75,-77,-79,-85,-83,-79,-85,-75,-79
1278,"(0,0)",-39,-69,-59,-63,-65,-75,-73,-73,-67,-75,-81,-59,-85,-79,-77,-79,-75,-67,-87,-75,-77,-79,-85,-81,-79,-83,-77,-81
1279,"(0,0)",-47,-69,-59,-63,-67,-79,-69,-73,-69,-75,-79,-57,-85,-77,-79,-75,-71,-69,-85,-75,-77,-79,-79,-81,-79,-83,-75,-75
1280,"(0,0)",-45,-65,-59,-65,-65,-79,-71,-79,-67,-75,-79,-57,-85,-77,-79,-81,-71,-69,-85,-77,-77,-79,-79,-81,-79,-87,-77,-75
1281,"(0,0)",-47,-69,-59,-63,-65,-77,-71,-77,-69,-73,-81,-57,-85,-77,-79,-81,-71,-71,-85,-77,-81,-77,-79,-81,-79,-87,-77,-81
1282,"(0,0)",-45,-67,-59,-63,-65,-79,-71,-73,-67,-75,-79,-57,-85,-77,-79,-73,-75,-71,-81,-75,-81,-79,-83,-81,-77,-87,-77,-75
1283,"(0,0)",-45,-71,-59,-63,-65,-79,-73,-79,-69,-75,-79,-57,-83,-75,-79,-73,-75,-69,-81,-75,-79,-79,-83,-81,-77,-85,-77,-73
1284,"(0,0)",-41,-69,-59,-63,-65,-79,-71,-77,-67,-75,-79,-57,-83,-77,-79,-73,-71,-69,-81,-75,-79,-79,-83,-81,-77,-85,-75,-73
1285,"(0,0)",-45,-69,-59,-63,-65,-81,-69,-77,-67,-75,-79,-57,-83,-75,-79,-69,-69,-69,-85,-77,-79,-79,-79,-83,-77,-85,-75,-73
1286,"(0,0)",-45,-69,-59,-61,-69,-79,-73,-73,-67,-75,-77,-57,-85,-75,-79,-69,-69,-69,-85,-75,-81,-79,-83,-81,-77,-85,-75,-79
1287,"(0,0)",-47,-69,-59,-61,-65,-79,-73,-73,-67,-75,-73,-57,-85,-73,-79,-69,-71,-69,-83,-75,-79,-79,-79,-81,-77,-85,-75,-81
1288,"(0,0)",-45,-67,-59,-63,-65,-77,-67,-77,-69,-75,-73,-57,-85,-75,-77,-75,-75,-69,-85,-75,-79,-79,-85,-81,-77,-85,-75,-75
1289,"(0,0)",-47,-67,-59,-63,-67,-73,-71,-71,-67,-75,-77,-57,-85,-75,-67,-83,-71,-79,-85,-77,-75,-79,-85,-81,-77,-85,-75,-75
1290,"(0,0)",-41,-69,-59,-65,-67,-79,-71,-75,-67,-75,-77,-59,-85,-75,-75,-77,-71,-69,-85,-77,-75,-77,-85,-81,-77,-85,-75,-79
1291,"(0,0)",-39,-71,-59,-65,-65,-79,-71,-79,-67,-75,-77,-57,-85,-85,-79,-77,-69,-69,-85,-77,-81,-79,-85,-81,-77,-85,-77,-79
