"""Laboratorio de Redes""
48:F8:B3:22:4C:FA","""Microondas""
48:F8:B3:22:4D:4B","""Sistemas Electronicos""
64:70:02:40:6C:DE","""Lab Energia Renovable 2""
98:FC:11:54:32:53","""Lab ERNC""
00:90:4C:91:00:03","""Vibraciones""
50:C7:BF:DD:C3:B3","""Convertidores Estaticos""
20:AA:4B:AE:FD:0A","""FabLab""
AC:84:C6:3E:EF:51","""AP_1612927617""
BC:54:F9:FC:7F:60","""Ing. Civil Telecomunicaciones""
00:1E:E5:7B:E0:BE","""linksys""
00:25:9C:98:4B:7D","""Wakamole""
C8:D7:B0:36:18:FC","""Docentes FI""
0E:18:D6:CB:01:A4","""Sala Dise\xC3\xB1o""
0A:18:D6:CB:01:A4","""SMA1930055648""
B0:72:BF:05:3C:3D","""LCDA""
B0:48:7A:DE:14:8C","""LCSE-24""
F8:E9:03:C7:2C:80","""H8314""
38:78:62:05:A4:EE","""UdeC""
84:D4:7E:29:3E:80","""DII-SalaEstudio""
D8:5D:4C:BF:11:FA","""Lab Energias Renovables""
F4:EC:38:D2:09:78","""CE5CFB""
98:FC:11:E2:A6:A5","""ANDES""
00:11:95:09:C1:4A","""Yion""
DC:BF:E9:85:EA:67","""LabSerc 2.4""
94:10:3E:86:13:20","""Die231""
EC:08:6B:42:B5:4A","""Martin""
F4:C2:48:FF:99:33","""Controlistas""
54:E6:FC:E7:FA:D2","""Informatica_IS2-2""
00:4F:67:04:E5:70"
['-41'],['-69'],['-61'],['-73'],['-63'],['-73'],['-67'],['-73'],['-73'],['-53'],['-79'],['-73'],['-71'],['-71'],['-79'],['-83'],['-77'],['-77'],['-71'],['-81'],['-79'],['-81'],['-73'],['-85'],['-63'],['-77'],['-83'],['-75'],['-75']
['-43'],['-71'],['-61'],['-73'],['-63'],['-73'],['-67'],['-77'],['-77'],['-53'],['-75'],['-77'],['-69'],['-73'],['-77'],['-81'],['-77'],['-79'],['-69'],['-81'],['-79'],['-81'],['-75'],['-85'],['-63'],['-77'],['-83'],['-81'],['-75']
['-43'],['-71'],['-61'],['-73'],['-73'],['-73'],['-81'],['-77'],['-77'],['-53'],['-79'],['-71'],['-71'],['-73'],['-79'],['-81'],['-77'],['-79'],['-71'],['-77'],['-79'],['-81'],['-77'],['-85'],['-63'],['-77'],['-79'],['-81'],['-75']
['-41'],['-71'],['-61'],['-73'],['-63'],['-73'],['-69'],['-81'],['-77'],['-53'],['-79'],['-71'],['-73'],['-71'],['-79'],['-81'],['-77'],['-79'],['-71'],['-77'],['-79'],['-81'],['-75'],['-85'],['-77'],['-77'],['-79'],['-85'],['-75']
['-41'],['-71'],['-69'],['-71'],['-65'],['-73'],['-69'],['-81'],['-77'],['-53'],['-73'],['-71'],['-75'],['-69'],['-79'],['-79'],['-73'],['-79'],['-71'],['-75'],['-79'],['-81'],['-75'],['-85'],['-77'],['-77'],['-79'],['-79'],['-75']
['-41'],['-73'],['-67'],['-75'],['-63'],['-73'],['-65'],['-81'],['-71'],['-53'],['-77'],['-73'],['-71'],['-71'],['-79'],['-79'],['-73'],['-79'],['-69'],['-75'],['-79'],['-81'],['-81'],['-85'],['-63'],['-77'],['-79'],['-79'],['-77']
['-43'],['-73'],['-67'],['-71'],['-63'],['-73'],['-67'],['-77'],['-71'],['-53'],['-77'],['-75'],['-71'],['-71'],['-79'],['-79'],['-77'],['-79'],['-69'],['-75'],['-79'],['-81'],['-81'],['-85'],['-63'],['-77'],['-79'],['-79'],['-77']
['-43'],['-73'],['-69'],['-71'],['-63'],['-73'],['-67'],['-77'],['-71'],['-51'],['-75'],['-75'],['-71'],['-71'],['-79'],['-79'],['-77'],['-79'],['-69'],['-81'],['-79'],['-79'],['-81'],['-83'],['-63'],['-77'],['-79'],['-81'],['-83']
['-43'],['-69'],['-69'],['-69'],['-63'],['-73'],['-67'],['-77'],['-71'],['-53'],['-75'],['-75'],['-71'],['-71'],['-79'],['-79'],['-77'],['-79'],['-69'],['-75'],['-79'],['-81'],['-83'],['-63'],['-83'],['-79'],['-81'],['-77'],['-73']
['-43'],['-65'],['-67'],['-73'],['-63'],['-71'],['-67'],['-77'],['-71'],['-53'],['-75'],['-71'],['-81'],['-69'],['-79'],['-79'],['-73'],['-79'],['-71'],['-75'],['-79'],['-81'],['-83'],['-63'],['-77'],['-79'],['-81'],['-79'],['-73']
['-43'],['-71'],['-69'],['-73'],['-63'],['-73'],['-67'],['-75'],['-71'],['-51'],['-75'],['-71'],['-81'],['-69'],['-79'],['-79'],['-73'],['-79'],['-71'],['-79'],['-79'],['-81'],['-81'],['-85'],['-77'],['-79'],['-81'],['-77'],['-77']
['-43'],['-69'],['-61'],['-73'],['-75'],['-73'],['-67'],['-75'],['-79'],['-53'],['-81'],['-73'],['-69'],['-71'],['-79'],['-79'],['-77'],['-77'],['-71'],['-79'],['-79'],['-81'],['-81'],['-85'],['-77'],['-77'],['-81'],['-77'],['-77']
['-47'],['-73'],['-61'],['-73'],['-75'],['-73'],['-67'],['-75'],['-77'],['-53'],['-81'],['-71'],['-71'],['-71'],['-77'],['-79'],['-77'],['-77'],['-71'],['-79'],['-79'],['-77'],['-81'],['-59'],['-77'],['-77'],['-81'],['-77'],['-77']
['-45'],['-71'],['-61'],['-73'],['-75'],['-73'],['-67'],['-75'],['-77'],['-53'],['-81'],['-73'],['-69'],['-67'],['-77'],['-79'],['-71'],['-77'],['-71'],['-79'],['-79'],['-75'],['-81'],['-59'],['-77'],['-77'],['-79'],['-77'],['-77']
['-47'],['-71'],['-61'],['-71'],['-75'],['-77'],['-67'],['-83'],['-77'],['-53'],['-79'],['-73'],['-73'],['-67'],['-77'],['-79'],['-71'],['-77'],['-71'],['-79'],['-81'],['-75'],['-81'],['-59'],['-75'],['-77'],['-79'],['-77'],['-81']
['-47'],['-69'],['-71'],['-73'],['-75'],['-75'],['-67'],['-83'],['-77'],['-51'],['-79'],['-69'],['-73'],['-73'],['-77'],['-79'],['-71'],['-77'],['-85'],['-79'],['-81'],['-75'],['-81'],['-63'],['-75'],['-81'],['-79'],['-77'],['-81']
['-43'],['-71'],['-69'],['-73'],['-79'],['-75'],['-67'],['-75'],['-77'],['-53'],['-79'],['-75'],['-73'],['-73'],['-79'],['-79'],['-71'],['-77'],['-85'],['-79'],['-81'],['-75'],['-81'],['-63'],['-77'],['-77'],['-79'],['-77'],['-73']
['-43'],['-71'],['-69'],['-71'],['-65'],['-75'],['-67'],['-77'],['-77'],['-53'],['-83'],['-69'],['-71'],['-73'],['-81'],['-79'],['-71'],['-77'],['-71'],['-79'],['-81'],['-75'],['-87'],['-67'],['-77'],['-77'],['-79'],['-77'],['-73']
['-47'],['-67'],['-65'],['-73'],['-63'],['-73'],['-69'],['-77'],['-79'],['-53'],['-81'],['-67'],['-69'],['-71'],['-77'],['-79'],['-71'],['-77'],['-67'],['-79'],['-79'],['-75'],['-83'],['-65'],['-77'],['-77'],['-79'],['-77'],['-73']
['-51'],['-71'],['-65'],['-73'],['-63'],['-69'],['-69'],['-75'],['-79'],['-45'],['-81'],['-77'],['-71'],['-71'],['-77'],['-79'],['-71'],['-77'],['-69'],['-81'],['-79'],['-71'],['-83'],['-65'],['-77'],['-77'],['-79'],['-77'],['-77']
['-43'],['-73'],['-63'],['-71'],['-75'],['-71'],['-65'],['-85'],['-79'],['-53'],['-77'],['-77'],['-73'],['-71'],['-77'],['-79'],['-73'],['-77'],['-71'],['-81'],['-71'],['-73'],['-83'],['-77'],['-77'],['-77'],['-79'],['-77'],['-77']
['-49'],['-71'],['-63'],['-71'],['-63'],['-73'],['-65'],['-77'],['-79'],['-51'],['-81'],['-75'],['-71'],['-71'],['-81'],['-79'],['-73'],['-69'],['-81'],['-71'],['-75'],['-83'],['-77'],['-77'],['-77'],['-79'],['-79'],['-77'],['-73']
['-51'],['-71'],['-67'],['-73'],['-63'],['-73'],['-65'],['-75'],['-75'],['-51'],['-81'],['-81'],['-71'],['-71'],['-81'],['-79'],['-73'],['-69'],['-81'],['-71'],['-79'],['-83'],['-63'],['-75'],['-83'],['-79'],['-77'],['-81'],['-71']
['-41'],['-71'],['-67'],['-71'],['-63'],['-75'],['-65'],['-75'],['-77'],['-51'],['-81'],['-81'],['-69'],['-71'],['-81'],['-79'],['-73'],['-71'],['-81'],['-71'],['-77'],['-83'],['-63'],['-75'],['-81'],['-79'],['-77'],['-81'],['-75']
['-85'],['-73'],['-69'],['-71'],['-65'],['-73'],['-65'],['-77'],['-77'],['-53'],['-81'],['-61'],['-69'],['-71'],['-81'],['-79'],['-75'],['-69'],['-81'],['-79'],['-81'],['-83'],['-63'],['-75'],['-81'],['-79'],['-77'],['-81'],['-75']
['-43'],['-73'],['-67'],['-73'],['-65'],['-73'],['-67'],['-77'],['-77'],['-53'],['-81'],['-61'],['-71'],['-71'],['-81'],['-79'],['-75'],['-73'],['-81'],['-81'],['-77'],['-81'],['-63'],['-75'],['-81'],['-79'],['-77'],['-81'],['-69']
['-47'],['-73'],['-69'],['-73'],['-73'],['-73'],['-67'],['-77'],['-77'],['-51'],['-81'],['-71'],['-71'],['-71'],['-81'],['-79'],['-73'],['-71'],['-81'],['-81'],['-77'],['-81'],['-63'],['-75'],['-81'],['-79'],['-73'],['-81'],['-69']
['-47'],['-73'],['-67'],['-71'],['-63'],['-73'],['-67'],['-77'],['-79'],['-51'],['-81'],['-73'],['-69'],['-71'],['-81'],['-79'],['-75'],['-71'],['-81'],['-81'],['-79'],['-81'],['-63'],['-77'],['-81'],['-79'],['-77'],['-81'],['-73']
['-41'],['-73'],['-67'],['-71'],['-71'],['-73'],['-79'],['-73'],['-81'],['-53'],['-81'],['-77'],['-69'],['-71'],['-75'],['-79'],['-75'],['-71'],['-81'],['-81'],['-79'],['-81'],['-63'],['-75'],['-81'],['-79'],['-79'],['-81'],['-75']
['-49'],['-75'],['-67'],['-73'],['-65'],['-71'],['-67'],['-77'],['-81'],['-53'],['-81'],['-71'],['-71'],['-71'],['-75'],['-79'],['-75'],['-71'],['-81'],['-81'],['-77'],['-81'],['-61'],['-77'],['-79'],['-81'],['-79'],['-75'],['-75']
['-43'],['-67'],['-67'],['-71'],['-63'],['-71'],['-67'],['-77'],['-81'],['-53'],['-81'],['-75'],['-71'],['-69'],['-75'],['-79'],['-75'],['-71'],['-81'],['-81'],['-77'],['-81'],['-61'],['-77'],['-79'],['-81'],['-79'],['-75'],['-75']
['-43'],['-71'],['-69'],['-73'],['-65'],['-73'],['-69'],['-75'],['-77'],['-53'],['-81'],['-75'],['-71'],['-69'],['-75'],['-79'],['-75'],['-69'],['-83'],['-81'],['-81'],['-81'],['-57'],['-77'],['-79'],['-81'],['-79'],['-75'],['-75']
['-47'],['-73'],['-69'],['-73'],['-65'],['-73'],['-69'],['-77'],['-77'],['-51'],['-81'],['-77'],['-71'],['-71'],['-81'],['-79'],['-75'],['-69'],['-81'],['-81'],['-81'],['-81'],['-63'],['-77'],['-77'],['-81'],['-79'],['-73'],['-75']
['-43'],['-73'],['-67'],['-71'],['-65'],['-73'],['-69'],['-75'],['-79'],['-53'],['-81'],['-77'],['-73'],['-65'],['-81'],['-81'],['-77'],['-69'],['-81'],['-81'],['-79'],['-81'],['-63'],['-77'],['-81'],['-81'],['-79'],['-73'],['-75']
['-41'],['-71'],['-67'],['-69'],['-63'],['-73'],['-67'],['-75'],['-79'],['-53'],['-81'],['-77'],['-71'],['-71'],['-81'],['-77'],['-77'],['-67'],['-81'],['-81'],['-79'],['-81'],['-79'],['-77'],['-81'],['-81'],['-77'],['-73'],['-75']
['-43'],['-71'],['-67'],['-69'],['-65'],['-73'],['-67'],['-73'],['-75'],['-53'],['-81'],['-77'],['-71'],['-71'],['-81'],['-77'],['-77'],['-67'],['-81'],['-81'],['-77'],['-81'],['-63'],['-77'],['-81'],['-81'],['-77'],['-73'],['-75']
['-81'],['-71'],['-67'],['-71'],['-75'],['-65'],['-67'],['-77'],['-75'],['-51'],['-79'],['-77'],['-71'],['-71'],['-79'],['-77'],['-77'],['-67'],['-79'],['-81'],['-81'],['-85'],['-63'],['-81'],['-81'],['-77'],['-73'],['-73'],['-83']
['-41'],['-71'],['-67'],['-71'],['-65'],['-73'],['-65'],['-77'],['-69'],['-53'],['-79'],['-79'],['-67'],['-71'],['-79'],['-77'],['-77'],['-69'],['-79'],['-81'],['-79'],['-85'],['-63'],['-79'],['-81'],['-77'],['-75'],['-73'],['-83']
['-47'],['-73'],['-67'],['-69'],['-75'],['-71'],['-67'],['-75'],['-69'],['-45'],['-77'],['-75'],['-71'],['-71'],['-79'],['-77'],['-77'],['-69'],['-79'],['-81'],['-79'],['-85'],['-63'],['-81'],['-81'],['-77'],['-75'],['-75'],['-83']
['-47'],['-73'],['-67'],['-71'],['-81'],['-71'],['-67'],['-73'],['-69'],['-53'],['-81'],['-75'],['-73'],['-73'],['-79'],['-77'],['-77'],['-69'],['-79'],['-81'],['-79'],['-85'],['-63'],['-81'],['-77'],['-75'],['-73'],['-65'],['-79']
['-43'],['-71'],['-67'],['-73'],['-75'],['-73'],['-67'],['-73'],['-75'],['-51'],['-81'],['-75'],['-73'],['-71'],['-73'],['-79'],['-77'],['-69'],['-79'],['-81'],['-79'],['-81'],['-61'],['-81'],['-77'],['-75'],['-73'],['-81'],['-79']
['-43'],['-69'],['-67'],['-71'],['-75'],['-73'],['-67'],['-73'],['-75'],['-53'],['-81'],['-75'],['-73'],['-71'],['-73'],['-79'],['-75'],['-69'],['-79'],['-81'],['-75'],['-81'],['-61'],['-81'],['-77'],['-73'],['-73'],['-81'],['-79']
['-43'],['-71'],['-67'],['-73'],['-63'],['-71'],['-67'],['-73'],['-75'],['-53'],['-81'],['-75'],['-69'],['-71'],['-73'],['-79'],['-75'],['-69'],['-81'],['-81'],['-75'],['-81'],['-63'],['-81'],['-79'],['-73'],['-75'],['-81'],['-81']
['-43'],['-71'],['-69'],['-71'],['-77'],['-71'],['-67'],['-79'],['-75'],['-53'],['-81'],['-75'],['-69'],['-71'],['-79'],['-81'],['-75'],['-69'],['-81'],['-81'],['-75'],['-81'],['-63'],['-81'],['-79'],['-73'],['-71'],['-81'],['-81']
['-49'],['-69'],['-61'],['-71'],['-75'],['-71'],['-65'],['-79'],['-73'],['-53'],['-81'],['-75'],['-69'],['-73'],['-79'],['-81'],['-75'],['-65'],['-79'],['-81'],['-75'],['-81'],['-61'],['-79'],['-79'],['-73'],['-73'],['-81'],['-79']
['-49'],['-71'],['-67'],['-69'],['-75'],['-71'],['-67'],['-79'],['-73'],['-53'],['-81'],['-75'],['-69'],['-73'],['-81'],['-81'],['-75'],['-69'],['-79'],['-75'],['-79'],['-81'],['-79'],['-79'],['-75'],['-73'],['-73'],['-81'],['-79']
['-47'],['-71'],['-67'],['-65'],['-63'],['-75'],['-67'],['-79'],['-73'],['-49'],['-81'],['-75'],['-71'],['-73'],['-79'],['-81'],['-75'],['-69'],['-79'],['-75'],['-79'],['-81'],['-79'],['-81'],['-77'],['-73'],['-73'],['-81'],['-79']
['-47'],['-71'],['-69'],['-71'],['-71'],['-71'],['-69'],['-77'],['-73'],['-53'],['-79'],['-75'],['-69'],['-69'],['-81'],['-81'],['-75'],['-67'],['-79'],['-75'],['-77'],['-81'],['-79'],['-79'],['-77'],['-73'],['-73'],['-81'],['-75']
['-43'],['-83'],['-69'],['-67'],['-71'],['-71'],['-67'],['-81'],['-75'],['-53'],['-81'],['-73'],['-69'],['-69'],['-81'],['-81'],['-75'],['-67'],['-75'],['-75'],['-75'],['-81'],['-63'],['-79'],['-77'],['-73'],['-73'],['-81'],['-75']
['-43'],['-83'],['-69'],['-71'],['-75'],['-71'],['-67'],['-73'],['-77'],['-53'],['-79'],['-73'],['-73'],['-69'],['-81'],['-81'],['-73'],['-69'],['-75'],['-75'],['-75'],['-81'],['-63'],['-79'],['-75'],['-69'],['-73'],['-81'],['-75']
['-41'],['-73'],['-69'],['-71'],['-65'],['-71'],['-69'],['-77'],['-79'],['-53'],['-79'],['-73'],['-73'],['-69'],['-81'],['-81'],['-73'],['-69'],['-81'],['-81'],['-75'],['-81'],['-63'],['-81'],['-75'],['-83'],['-75'],['-79'],['-79']
['-49'],['-73'],['-61'],['-69'],['-63'],['-73'],['-67'],['-77'],['-71'],['-53'],['-81'],['-79'],['-71'],['-71'],['-81'],['-81'],['-73'],['-67'],['-81'],['-81'],['-65'],['-65'],['-81'],['-75'],['-79'],['-73'],['-79'],['-79'],['-81']
['-49'],['-75'],['-61'],['-73'],['-65'],['-73'],['-67'],['-77'],['-71'],['-51'],['-81'],['-77'],['-71'],['-79'],['-79'],['-79'],['-73'],['-67'],['-75'],['-81'],['-75'],['-65'],['-81'],['-75'],['-71'],['-73'],['-79'],['-79'],['-81']
['-43'],['-69'],['-61'],['-71'],['-65'],['-73'],['-67'],['-77'],['-81'],['-51'],['-81'],['-77'],['-71'],['-79'],['-83'],['-81'],['-73'],['-67'],['-75'],['-81'],['-79'],['-67'],['-81'],['-77'],['-71'],['-73'],['-79'],['-79'],['-87']
['-49'],['-73'],['-61'],['-71'],['-65'],['-73'],['-67'],['-77'],['-81'],['-53'],['-81'],['-77'],['-71'],['-71'],['-83'],['-79'],['-73'],['-69'],['-75'],['-81'],['-79'],['-61'],['-81'],['-77'],['-71'],['-75'],['-79'],['-79'],['-87']
['-49'],['-71'],['-73'],['-71'],['-65'],['-73'],['-67'],['-77'],['-75'],['-53'],['-81'],['-81'],['-69'],['-71'],['-79'],['-79'],['-73'],['-69'],['-75'],['-81'],['-79'],['-65'],['-81'],['-77'],['-71'],['-75'],['-77'],['-79'],['-87']
['-43'],['-71'],['-71'],['-71'],['-73'],['-71'],['-67'],['-77'],['-73'],['-53'],['-81'],['-75'],['-69'],['-69'],['-77'],['-79'],['-69'],['-75'],['-81'],['-79'],['-63'],['-81'],['-77'],['-71'],['-75'],['-77'],['-77'],['-87'],['-85']
['-47'],['-71'],['-71'],['-71'],['-65'],['-73'],['-67'],['-75'],['-73'],['-47'],['-81'],['-77'],['-69'],['-71'],['-77'],['-77'],['-69'],['-81'],['-79'],['-79'],['-63'],['-79'],['-77'],['-71'],['-75'],['-77'],['-79'],['-87'],['-85']
['-47'],['-71'],['-67'],['-73'],['-65'],['-73'],['-69'],['-75'],['-73'],['-53'],['-81'],['-77'],['-73'],['-71'],['-83'],['-77'],['-75'],['-87'],['-79'],['-81'],['-65'],['-79'],['-77'],['-71'],['-75'],['-77'],['-79'],['-87'],['-85']
['-41'],['-71'],['-69'],['-69'],['-63'],['-71'],['-67'],['-77'],['-75'],['-51'],['-81'],['-73'],['-73'],['-71'],['-83'],['-77'],['-71'],['-87'],['-79'],['-79'],['-63'],['-79'],['-83'],['-73'],['-73'],['-77'],['-79'],['-87'],['-85']
['-41'],['-75'],['-69'],['-71'],['-63'],['-71'],['-67'],['-77'],['-75'],['-53'],['-81'],['-71'],['-71'],['-71'],['-77'],['-77'],['-71'],['-87'],['-79'],['-79'],['-63'],['-79'],['-75'],['-73'],['-73'],['-77'],['-79'],['-81'],['-85']
['-41'],['-69'],['-61'],['-71'],['-67'],['-71'],['-67'],['-73'],['-73'],['-53'],['-81'],['-73'],['-71'],['-69'],['-79'],['-77'],['-67'],['-83'],['-79'],['-73'],['-61'],['-79'],['-77'],['-77'],['-71'],['-79'],['-73'],['-81'],['-85']
['-43'],['-69'],['-69'],['-73'],['-63'],['-73'],['-67'],['-81'],['-71'],['-51'],['-81'],['-79'],['-71'],['-71'],['-77'],['-77'],['-73'],['-83'],['-81'],['-75'],['-63'],['-79'],['-77'],['-77'],['-71'],['-79'],['-73'],['-81'],['-87']
['-43'],['-71'],['-61'],['-73'],['-63'],['-73'],['-69'],['-81'],['-79'],['-51'],['-81'],['-61'],['-71'],['-71'],['-77'],['-77'],['-71'],['-83'],['-81'],['-75'],['-63'],['-79'],['-77'],['-77'],['-71'],['-77'],['-73'],['-81'],['-87']
['-41'],['-73'],['-71'],['-71'],['-63'],['-73'],['-67'],['-81'],['-77'],['-51'],['-81'],['-71'],['-71'],['-71'],['-77'],['-77'],['-71'],['-83'],['-81'],['-63'],['-63'],['-79'],['-77'],['-77'],['-71'],['-77'],['-73'],['-81'],['-87']
['-41'],['-73'],['-69'],['-71'],['-63'],['-69'],['-69'],['-77'],['-77'],['-51'],['-81'],['-65'],['-71'],['-71'],['-77'],['-77'],['-69'],['-83'],['-81'],['-63'],['-63'],['-81'],['-77'],['-77'],['-71'],['-77'],['-79'],['-81'],['-87']
['-75'],['-73'],['-71'],['-73'],['-65'],['-73'],['-67'],['-79'],['-77'],['-53'],['-81'],['-71'],['-71'],['-71'],['-77'],['-83'],['-69'],['-79'],['-79'],['-63'],['-63'],['-77'],['-77'],['-75'],['-71'],['-79'],['-79'],['-81'],['-87']
['-75'],['-71'],['-67'],['-73'],['-65'],['-73'],['-69'],['-73'],['-77'],['-47'],['-83'],['-71'],['-73'],['-71'],['-79'],['-83'],['-69'],['-79'],['-83'],['-63'],['-63'],['-77'],['-77'],['-75'],['-71'],['-79'],['-79'],['-81'],['-87']
['-43'],['-71'],['-71'],['-73'],['-63'],['-73'],['-69'],['-81'],['-77'],['-53'],['-79'],['-71'],['-71'],['-71'],['-81'],['-77'],['-69'],['-77'],['-79'],['-63'],['-65'],['-79'],['-77'],['-75'],['-71'],['-79'],['-79'],['-81'],['-87']
['-43'],['-71'],['-67'],['-71'],['-73'],['-73'],['-67'],['-73'],['-81'],['-47'],['-83'],['-71'],['-73'],['-71'],['-81'],['-77'],['-71'],['-81'],['-73'],['-75'],['-63'],['-81'],['-75'],['-77'],['-75'],['-81'],['-79'],['-87'],['-81']
['-43'],['-71'],['-69'],['-71'],['-61'],['-71'],['-65'],['-73'],['-81'],['-53'],['-81'],['-71'],['-57'],['-71'],['-79'],['-77'],['-69'],['-81'],['-81'],['-75'],['-63'],['-81'],['-75'],['-75'],['-75'],['-81'],['-79'],['-87'],['-81']
['-41'],['-69'],['-69'],['-73'],['-63'],['-71'],['-67'],['-79'],['-75'],['-53'],['-81'],['-71'],['-69'],['-71'],['-81'],['-77'],['-69'],['-81'],['-81'],['-75'],['-65'],['-81'],['-73'],['-75'],['-75'],['-81'],['-79'],['-87'],['-81']
['-47'],['-75'],['-69'],['-71'],['-65'],['-71'],['-67'],['-73'],['-75'],['-51'],['-83'],['-71'],['-69'],['-71'],['-79'],['-79'],['-67'],['-81'],['-81'],['-77'],['-65'],['-81'],['-73'],['-75'],['-75'],['-75'],['-79'],['-87'],['-81']
['-73'],['-73'],['-69'],['-73'],['-73'],['-71'],['-67'],['-79'],['-75'],['-53'],['-81'],['-71'],['-69'],['-69'],['-81'],['-79'],['-67'],['-81'],['-81'],['-77'],['-65'],['-79'],['-75'],['-75'],['-75'],['-75'],['-79'],['-81'],['-75']
['-41'],['-69'],['-71'],['-69'],['-63'],['-71'],['-67'],['-77'],['-73'],['-53'],['-81'],['-69'],['-71'],['-81'],['-79'],['-69'],['-81'],['-81'],['-77'],['-65'],['-79'],['-75'],['-75'],['-71'],['-75'],['-79'],['-81'],['-75'],['-75']
['-41'],['-71'],['-71'],['-75'],['-65'],['-71'],['-67'],['-77'],['-73'],['-53'],['-81'],['-69'],['-71'],['-77'],['-79'],['-69'],['-81'],['-81'],['-77'],['-59'],['-77'],['-75'],['-75'],['-71'],['-65'],['-79'],['-81'],['-75'],['-75']
['-49'],['-71'],['-69'],['-77'],['-63'],['-71'],['-67'],['-79'],['-77'],['-53'],['-79'],['-81'],['-71'],['-79'],['-81'],['-71'],['-81'],['-81'],['-77'],['-61'],['-77'],['-77'],['-75'],['-71'],['-79'],['-79'],['-81'],['-77'],['-73']
['-41'],['-71'],['-69'],['-71'],['-65'],['-71'],['-67'],['-81'],['-73'],['-51'],['-81'],['-81'],['-71'],['-81'],['-81'],['-69'],['-81'],['-81'],['-77'],['-65'],['-77'],['-77'],['-75'],['-71'],['-79'],['-79'],['-81'],['-75'],['-75']
['-49'],['-71'],['-69'],['-69'],['-65'],['-73'],['-69'],['-81'],['-73'],['-51'],['-79'],['-81'],['-71'],['-79'],['-81'],['-69'],['-79'],['-81'],['-77'],['-65'],['-81'],['-77'],['-75'],['-73'],['-79'],['-79'],['-81'],['-75'],['-75']
['-73'],['-71'],['-65'],['-73'],['-65'],['-73'],['-69'],['-81'],['-73'],['-53'],['-81'],['-77'],['-73'],['-81'],['-81'],['-73'],['-79'],['-81'],['-77'],['-61'],['-79'],['-77'],['-81'],['-73'],['-79'],['-79'],['-81'],['-75'],['-79']
['-73'],['-85'],['-65'],['-71'],['-63'],['-69'],['-69'],['-75'],['-77'],['-53'],['-83'],['-77'],['-73'],['-79'],['-79'],['-73'],['-75'],['-81'],['-75'],['-61'],['-79'],['-75'],['-81'],['-73'],['-79'],['-79'],['-81'],['-77'],['-75']
['-73'],['-85'],['-67'],['-73'],['-63'],['-73'],['-69'],['-75'],['-73'],['-53'],['-83'],['-69'],['-69'],['-81'],['-79'],['-73'],['-75'],['-81'],['-73'],['-61'],['-79'],['-75'],['-81'],['-73'],['-79'],['-77'],['-81'],['-77'],['-77']
['-41'],['-75'],['-69'],['-73'],['-63'],['-73'],['-69'],['-83'],['-75'],['-69'],['-83'],['-69'],['-69'],['-77'],['-79'],['-73'],['-75'],['-73'],['-61'],['-79'],['-75'],['-81'],['-73'],['-79'],['-77'],['-81'],['-77'],['-73'],['-83']
['-85'],['-69'],['-69'],['-73'],['-63'],['-69'],['-67'],['-83'],['-73'],['-53'],['-77'],['-71'],['-73'],['-77'],['-79'],['-73'],['-75'],['-73'],['-65'],['-79'],['-73'],['-81'],['-73'],['-79'],['-77'],['-81'],['-73'],['-81'],['-83']
['-41'],['-73'],['-69'],['-73'],['-61'],['-71'],['-69'],['-83'],['-73'],['-53'],['-77'],['-71'],['-71'],['-79'],['-79'],['-67'],['-75'],['-73'],['-65'],['-79'],['-73'],['-81'],['-73'],['-79'],['-77'],['-81'],['-73'],['-81'],['-83']
['-41'],['-77'],['-67'],['-71'],['-63'],['-71'],['-69'],['-75'],['-73'],['-53'],['-81'],['-71'],['-71'],['-77'],['-79'],['-69'],['-75'],['-73'],['-65'],['-79'],['-73'],['-81'],['-73'],['-79'],['-77'],['-81'],['-73'],['-77'],['-81']
['-43'],['-77'],['-65'],['-71'],['-63'],['-71'],['-69'],['-75'],['-75'],['-53'],['-79'],['-69'],['-71'],['-77'],['-79'],['-69'],['-75'],['-73'],['-77'],['-79'],['-73'],['-81'],['-73'],['-79'],['-77'],['-81'],['-73'],['-77'],['-81']
['-47'],['-77'],['-67'],['-79'],['-75'],['-71'],['-69'],['-73'],['-75'],['-53'],['-79'],['-69'],['-67'],['-79'],['-79'],['-67'],['-79'],['-77'],['-65'],['-75'],['-73'],['-73'],['-77'],['-81'],['-73'],['-77'],['-81'],['-79'],['-81']
['-47'],['-77'],['-63'],['-73'],['-63'],['-71'],['-69'],['-73'],['-73'],['-53'],['-79'],['-69'],['-67'],['-79'],['-79'],['-69'],['-79'],['-77'],['-65'],['-75'],['-73'],['-77'],['-81'],['-73'],['-81'],['-81'],['-79'],['-81'],['-83']
['-45'],['-71'],['-67'],['-73'],['-65'],['-71'],['-83'],['-75'],['-73'],['-51'],['-79'],['-69'],['-71'],['-81'],['-85'],['-73'],['-79'],['-81'],['-65'],['-75'],['-73'],['-77'],['-81'],['-73'],['-81'],['-81'],['-79'],['-81'],['-83']
['-41'],['-71'],['-85'],['-75'],['-65'],['-71'],['-71'],['-75'],['-73'],['-53'],['-79'],['-69'],['-71'],['-77'],['-85'],['-73'],['-79'],['-81'],['-65'],['-75'],['-77'],['-81'],['-81'],['-81'],['-79'],['-81'],['-83'],['-81'],['-75']
