,"X,Y","""Convertidores Estaticos""
20:AA:4B:AE:FD:0A","""UdeC""
84:D4:7E:29:3E:80","""FabLab""
AC:84:C6:3E:EF:51","""SMA1930055648""
B0:72:BF:05:3C:3D","""Lab ERNC""
00:90:4C:91:00:03","""Eduescob1""
68:FF:7B:1D:44:01","""eduroam""
84:D4:7E:29:3E:82","""LCDA""
B0:48:7A:DE:14:8C","""Sistemas Electronicos""
64:70:02:40:6C:DE","""AP_1612927617""
BC:54:F9:FC:7F:60","""Laboratorio de Redes""
48:F8:B3:22:4C:FA","""Microondas""
48:F8:B3:22:4D:4B","""Lab Energia Renovable 2""
98:FC:11:54:32:53","""CE5CFB""
98:FC:11:E2:A6:A5","""Sala Dise\xC3\xB1o""
0A:18:D6:CB:01:A4","""Ing. Civil Telecomunicaciones""
00:1E:E5:7B:E0:BE","""Lab Energias Renovables""
F4:EC:38:D2:09:78","""Vibraciones""
50:C7:BF:DD:C3:B3","""LabSerc 2.4""
94:10:3E:86:13:20","""Die231""
EC:08:6B:42:B5:4A","""Controlistas""
54:E6:FC:E7:FA:D2"
8900,"(1,0)",-66,-74,-73,-76,-53,-65,-72,-72,-72,-65,-72,-72,-80,-74,-77,-72,-78,-83,-81,-79,-80
8901,"(1,0)",-66,-73,-73,-77,-53,-65,-72,-72,-72,-65,-72,-72,-82,-74,-77,-72,-78,-85,-81,-79,-80
8902,"(1,0)",-66,-73,-73,-76,-53,-65,-72,-72,-72,-65,-72,-72,-82,-74,-77,-72,-78,-85,-82,-79,-80
8903,"(1,0)",-66,-73,-73,-77,-53,-65,-72,-72,-72,-65,-72,-73,-82,-73,-77,-72,-78,-84,-81,-79,-80
8904,"(1,0)",-66,-73,-73,-77,-53,-65,-72,-72,-72,-65,-72,-73,-82,-73,-77,-72,-78,-84,-81,-79,-80
8905,"(1,0)",-66,-74,-73,-77,-52,-65,-72,-72,-72,-65,-72,-73,-82,-73,-77,-72,-78,-82,-81,-79,-80
8906,"(1,0)",-66,-75,-73,-77,-53,-65,-72,-72,-72,-65,-72,-72,-81,-74,-77,-72,-78,-83,-81,-79,-80
8907,"(1,0)",-66,-75,-73,-76,-53,-65,-72,-72,-72,-65,-72,-72,-82,-73,-77,-72,-78,-83,-81,-79,-80
8908,"(1,0)",-66,-74,-72,-77,-53,-66,-72,-72,-72,-65,-72,-72,-82,-73,-77,-72,-78,-83,-80,-79,-80
8909,"(1,0)",-66,-74,-72,-76,-53,-66,-72,-72,-72,-65,-72,-72,-83,-73,-77,-72,-78,-83,-80,-79,-80
8910,"(1,0)",-66,-75,-72,-77,-53,-65,-72,-72,-72,-65,-72,-72,-82,-73,-77,-72,-77,-83,-80,-79,-80
8911,"(1,0)",-66,-75,-72,-77,-53,-65,-72,-72,-72,-65,-72,-72,-82,-74,-77,-72,-77,-82,-80,-79,-80
8912,"(1,0)",-66,-74,-72,-77,-53,-65,-72,-72,-72,-65,-72,-73,-81,-74,-77,-72,-77,-83,-80,-79,-80
8913,"(1,0)",-66,-74,-72,-76,-53,-67,-72,-73,-72,-65,-72,-73,-81,-74,-77,-72,-77,-83,-80,-79,-80
8914,"(1,0)",-66,-74,-72,-76,-54,-67,-72,-73,-72,-65,-72,-73,-81,-74,-77,-72,-77,-83,-81,-79,-80
8915,"(1,0)",-66,-74,-72,-76,-53,-66,-72,-73,-72,-65,-72,-73,-81,-74,-77,-72,-76,-84,-81,-79,-80
8916,"(1,0)",-66,-74,-72,-76,-53,-67,-72,-73,-72,-65,-72,-74,-81,-74,-77,-72,-76,-84,-81,-79,-80
8917,"(1,0)",-66,-73,-72,-77,-53,-68,-72,-72,-72,-65,-72,-73,-81,-74,-77,-72,-76,-83,-81,-79,-80
8918,"(1,0)",-66,-74,-72,-76,-53,-67,-72,-72,-72,-65,-72,-73,-81,-74,-77,-72,-76,-82,-81,-79,-80
8919,"(1,0)",-66,-74,-72,-76,-53,-66,-72,-72,-72,-65,-72,-73,-81,-74,-77,-72,-76,-82,-81,-79,-80
8920,"(1,0)",-66,-73,-72,-76,-53,-67,-72,-72,-73,-65,-72,-73,-81,-74,-77,-72,-77,-83,-81,-79,-80
8921,"(1,0)",-66,-73,-72,-76,-53,-66,-72,-72,-73,-65,-72,-73,-81,-74,-77,-72,-77,-83,-81,-79,-80
8922,"(1,0)",-66,-73,-73,-77,-52,-66,-72,-72,-73,-65,-72,-73,-80,-74,-77,-72,-77,-83,-81,-79,-80
8923,"(1,0)",-66,-74,-73,-77,-52,-65,-72,-72,-73,-65,-72,-73,-80,-74,-77,-72,-77,-83,-81,-79,-80
8924,"(1,0)",-66,-75,-73,-77,-52,-65,-72,-73,-73,-65,-72,-73,-82,-74,-77,-72,-77,-84,-81,-79,-80
8925,"(1,0)",-66,-77,-72,-77,-52,-65,-72,-73,-73,-65,-72,-73,-81,-73,-77,-72,-77,-85,-81,-79,-80
8926,"(1,0)",-66,-76,-72,-77,-52,-65,-72,-73,-73,-65,-72,-74,-81,-73,-76,-72,-77,-84,-81,-79,-80
8927,"(1,0)",-66,-76,-72,-76,-52,-65,-72,-73,-73,-65,-72,-73,-81,-72,-76,-72,-77,-84,-81,-79,-80
8928,"(1,0)",-66,-75,-72,-77,-53,-65,-72,-73,-73,-65,-72,-73,-81,-72,-76,-72,-77,-84,-81,-79,-80
8929,"(1,0)",-66,-74,-72,-77,-52,-65,-72,-73,-73,-65,-72,-73,-81,-72,-75,-72,-77,-84,-81,-79,-80
8930,"(1,0)",-66,-74,-72,-77,-52,-65,-72,-73,-73,-65,-72,-72,-81,-72,-75,-72,-77,-85,-80,-79,-79
8931,"(1,0)",-66,-75,-72,-77,-53,-65,-72,-73,-73,-65,-72,-72,-81,-72,-76,-72,-77,-84,-80,-79,-79
8932,"(1,0)",-66,-74,-72,-76,-53,-65,-72,-72,-73,-65,-72,-71,-81,-72,-76,-72,-77,-85,-80,-79,-79
8933,"(1,0)",-66,-75,-73,-76,-53,-65,-72,-72,-73,-65,-72,-72,-81,-72,-76,-72,-77,-83,-80,-79,-79
8934,"(1,0)",-66,-75,-73,-76,-53,-65,-72,-72,-73,-65,-72,-72,-81,-72,-76,-72,-77,-83,-80,-79,-79
8935,"(1,0)",-66,-75,-73,-77,-52,-65,-72,-72,-73,-65,-72,-72,-81,-72,-76,-72,-77,-84,-80,-79,-79
8936,"(1,0)",-66,-75,-72,-77,-53,-65,-72,-72,-73,-65,-72,-72,-81,-72,-77,-72,-77,-84,-80,-79,-79
8937,"(1,0)",-66,-76,-72,-77,-53,-65,-72,-72,-73,-65,-72,-72,-81,-72,-77,-72,-77,-85,-80,-79,-79
8938,"(1,0)",-66,-74,-72,-77,-53,-65,-72,-72,-73,-65,-72,-72,-81,-73,-77,-72,-78,-85,-80,-79,-79
8939,"(1,0)",-66,-74,-72,-77,-53,-65,-72,-72,-74,-65,-72,-72,-81,-73,-77,-74,-78,-85,-80,-79,-79
8940,"(1,0)",-66,-74,-72,-77,-53,-65,-72,-72,-74,-65,-72,-72,-81,-73,-77,-74,-78,-86,-80,-79,-79
8941,"(1,0)",-66,-74,-73,-77,-55,-65,-72,-72,-74,-65,-72,-72,-81,-73,-77,-74,-78,-86,-80,-79,-79
8942,"(1,0)",-66,-75,-74,-77,-54,-65,-72,-72,-75,-65,-72,-72,-81,-73,-77,-73,-78,-85,-80,-79,-79
8943,"(1,0)",-66,-75,-74,-77,-54,-67,-72,-72,-75,-65,-72,-72,-81,-73,-77,-73,-78,-85,-80,-79,-79
8944,"(1,0)",-66,-75,-73,-77,-54,-67,-72,-72,-75,-65,-72,-72,-81,-73,-77,-73,-78,-83,-80,-79,-79
8945,"(1,0)",-66,-75,-74,-77,-54,-66,-72,-72,-75,-65,-72,-72,-81,-73,-77,-73,-78,-83,-80,-79,-79
8946,"(1,0)",-66,-74,-74,-76,-54,-66,-72,-72,-74,-65,-72,-73,-81,-73,-77,-74,-78,-81,-80,-78,-79
8947,"(1,0)",-66,-74,-73,-76,-54,-65,-72,-72,-74,-65,-72,-73,-81,-73,-77,-74,-77,-81,-80,-78,-79
8948,"(1,0)",-66,-74,-73,-76,-54,-65,-72,-72,-74,-65,-72,-73,-81,-72,-77,-73,-77,-81,-80,-78,-79
8949,"(1,0)",-66,-74,-73,-76,-54,-65,-72,-72,-73,-65,-72,-73,-84,-72,-77,-73,-77,-81,-81,-78,-79
8950,"(1,0)",-66,-74,-73,-76,-54,-65,-72,-72,-73,-65,-72,-73,-84,-72,-77,-73,-75,-81,-81,-78,-79
8951,"(1,0)",-66,-74,-73,-77,-54,-66,-72,-72,-73,-65,-72,-73,-82,-72,-77,-72,-75,-80,-81,-78,-79
8952,"(1,0)",-66,-74,-73,-77,-54,-65,-72,-72,-73,-65,-72,-74,-82,-72,-77,-72,-75,-83,-81,-78,-79
8953,"(1,0)",-66,-75,-73,-77,-54,-66,-72,-71,-73,-65,-72,-73,-81,-72,-77,-72,-76,-83,-81,-78,-79
8954,"(1,0)",-66,-75,-72,-75,-54,-66,-72,-71,-73,-65,-72,-75,-81,-72,-77,-72,-77,-82,-80,-78,-79
8955,"(1,0)",-66,-76,-72,-75,-54,-65,-72,-72,-73,-65,-72,-75,-81,-73,-77,-72,-77,-82,-80,-78,-79
8956,"(1,0)",-66,-74,-72,-76,-54,-65,-72,-72,-73,-65,-72,-74,-81,-73,-77,-72,-77,-83,-82,-78,-79
8957,"(1,0)",-66,-74,-72,-77,-54,-65,-72,-72,-73,-65,-72,-74,-81,-73,-76,-72,-77,-83,-82,-78,-79
8958,"(1,0)",-66,-75,-72,-76,-54,-65,-72,-72,-73,-65,-72,-74,-81,-73,-76,-72,-77,-80,-81,-78,-79
8959,"(1,0)",-66,-74,-72,-76,-54,-65,-72,-72,-73,-65,-72,-74,-81,-73,-76,-72,-77,-80,-81,-78,-79
8960,"(1,0)",-66,-74,-73,-77,-53,-64,-72,-72,-73,-65,-72,-73,-83,-73,-76,-72,-77,-82,-81,-78,-79
8961,"(1,0)",-66,-74,-74,-77,-53,-65,-72,-72,-73,-65,-72,-72,-82,-73,-76,-72,-78,-83,-80,-78,-79
8962,"(1,0)",-66,-74,-75,-77,-54,-65,-72,-72,-73,-65,-72,-76,-82,-73,-75,-72,-78,-82,-80,-78,-79
8963,"(1,0)",-66,-74,-75,-76,-54,-65,-72,-72,-73,-65,-72,-75,-82,-73,-75,-72,-78,-82,-80,-78,-79
8964,"(1,0)",-66,-74,-74,-76,-54,-65,-72,-72,-73,-65,-72,-74,-81,-73,-75,-72,-78,-82,-80,-78,-79
8965,"(1,0)",-66,-74,-74,-75,-54,-65,-72,-72,-73,-65,-72,-73,-81,-73,-75,-72,-78,-82,-82,-78,-79
8966,"(1,0)",-66,-74,-73,-76,-54,-65,-72,-72,-73,-65,-72,-73,-81,-73,-76,-72,-78,-82,-81,-78,-79
8967,"(1,0)",-66,-74,-73,-76,-53,-65,-72,-72,-73,-65,-72,-73,-81,-73,-76,-72,-78,-82,-81,-78,-79
8968,"(1,0)",-66,-74,-73,-76,-54,-65,-72,-72,-73,-65,-72,-75,-81,-73,-77,-72,-78,-83,-80,-78,-79
8969,"(1,0)",-66,-74,-73,-76,-54,-64,-72,-72,-73,-65,-72,-74,-81,-73,-77,-72,-78,-83,-80,-78,-79
8970,"(1,0)",-66,-74,-73,-76,-54,-64,-72,-72,-74,-65,-72,-73,-81,-74,-77,-72,-78,-83,-80,-78,-79
8971,"(1,0)",-66,-75,-73,-76,-54,-64,-72,-72,-74,-65,-72,-73,-80,-74,-77,-72,-78,-83,-80,-78,-79
8972,"(1,0)",-66,-74,-73,-76,-54,-64,-72,-72,-74,-64,-72,-73,-80,-74,-77,-72,-78,-85,-80,-78,-79
8973,"(1,0)",-66,-75,-72,-76,-53,-64,-72,-72,-74,-65,-72,-72,-80,-74,-77,-72,-78,-85,-80,-78,-79
8974,"(1,0)",-66,-76,-72,-76,-53,-64,-72,-73,-75,-65,-72,-72,-80,-73,-77,-72,-78,-85,-80,-78,-79
8975,"(1,0)",-66,-75,-72,-77,-54,-64,-72,-73,-75,-65,-72,-72,-80,-73,-77,-72,-77,-84,-80,-78,-79
8976,"(1,0)",-66,-75,-72,-77,-54,-64,-72,-73,-75,-65,-72,-72,-80,-73,-77,-72,-77,-83,-80,-78,-79
8977,"(1,0)",-66,-75,-72,-76,-54,-66,-72,-74,-75,-65,-72,-74,-80,-73,-77,-72,-78,-84,-80,-78,-79
8978,"(1,0)",-66,-74,-72,-76,-54,-66,-72,-73,-74,-65,-72,-73,-80,-73,-77,-72,-78,-85,-80,-78,-79
8979,"(1,0)",-66,-74,-72,-76,-53,-65,-72,-73,-74,-65,-72,-73,-80,-74,-77,-72,-78,-85,-80,-78,-79
8980,"(1,0)",-66,-74,-72,-77,-52,-65,-72,-73,-74,-65,-72,-73,-80,-74,-77,-72,-78,-86,-80,-78,-79
8981,"(1,0)",-66,-75,-72,-77,-52,-65,-73,-73,-75,-65,-72,-73,-80,-73,-75,-72,-78,-85,-80,-78,-79
8982,"(1,0)",-66,-75,-72,-77,-52,-65,-73,-74,-74,-65,-72,-73,-80,-73,-75,-72,-78,-86,-81,-78,-79
8983,"(1,0)",-66,-74,-73,-77,-53,-65,-73,-74,-74,-65,-72,-73,-80,-73,-76,-72,-78,-86,-81,-78,-79
8984,"(1,0)",-66,-74,-72,-77,-53,-65,-73,-73,-74,-65,-72,-73,-80,-73,-76,-72,-78,-86,-81,-78,-79
8985,"(1,0)",-66,-74,-72,-77,-53,-65,-73,-72,-74,-65,-72,-73,-80,-73,-76,-72,-77,-86,-81,-78,-79
8986,"(1,0)",-66,-74,-72,-77,-53,-65,-73,-72,-74,-65,-72,-72,-82,-73,-76,-72,-77,-86,-80,-78,-79
8987,"(1,0)",-66,-74,-71,-76,-53,-65,-73,-72,-74,-65,-72,-72,-81,-73,-76,-72,-77,-87,-80,-78,-79
8988,"(1,0)",-66,-75,-71,-77,-53,-64,-73,-72,-74,-64,-72,-74,-82,-73,-76,-72,-77,-86,-80,-78,-79
8989,"(1,0)",-66,-74,-71,-77,-53,-65,-73,-72,-74,-65,-72,-73,-82,-72,-76,-72,-77,-85,-80,-78,-79
8990,"(1,0)",-66,-74,-71,-77,-52,-65,-73,-72,-74,-65,-72,-72,-81,-72,-76,-72,-77,-84,-80,-78,-79
8991,"(1,0)",-66,-74,-73,-76,-52,-65,-73,-72,-74,-65,-72,-74,-81,-72,-77,-72,-77,-85,-80,-78,-79
8992,"(1,0)",-66,-74,-73,-77,-52,-65,-73,-72,-74,-65,-72,-74,-82,-72,-77,-72,-77,-84,-80,-78,-79
8993,"(1,0)",-66,-75,-73,-77,-52,-65,-73,-72,-74,-65,-72,-74,-82,-73,-77,-72,-77,-83,-80,-78,-79
8994,"(1,0)",-66,-75,-72,-77,-52,-65,-73,-72,-74,-65,-72,-73,-81,-73,-77,-72,-77,-81,-80,-78,-79
8995,"(1,0)",-66,-75,-72,-76,-53,-65,-73,-72,-74,-65,-72,-73,-81,-73,-77,-72,-77,-80,-80,-78,-79
8996,"(1,0)",-66,-74,-73,-76,-53,-65,-73,-72,-74,-65,-72,-73,-81,-73,-77,-72,-76,-83,-80,-78,-79
8997,"(1,0)",-66,-75,-73,-76,-52,-65,-73,-72,-74,-65,-72,-73,-81,-73,-77,-72,-77,-85,-80,-78,-79
8998,"(1,0)",-66,-74,-73,-77,-52,-65,-73,-72,-74,-65,-72,-73,-81,-73,-77,-72,-77,-84,-80,-78,-79
8999,"(1,0)",-66,-75,-73,-77,-52,-65,-73,-72,-74,-65,-72,-73,-81,-73,-77,-72,-77,-85,-82,-78,-79
9000,"(1,0)",-66,-74,-73,-76,-52,-65,-73,-72,-74,-65,-72,-73,-81,-73,-77,-72,-77,-84,-81,-78,-79
9001,"(1,0)",-66,-74,-73,-76,-53,-65,-73,-72,-74,-65,-72,-74,-81,-73,-77,-74,-77,-82,-81,-78,-79
9002,"(1,0)",-66,-74,-74,-76,-53,-65,-73,-73,-74,-65,-72,-73,-81,-73,-77,-73,-77,-82,-81,-78,-79
9003,"(1,0)",-66,-75,-73,-76,-52,-66,-73,-73,-74,-64,-72,-73,-81,-73,-77,-73,-76,-83,-81,-78,-79
9004,"(1,0)",-66,-74,-73,-76,-52,-65,-72,-73,-74,-65,-72,-74,-81,-72,-77,-73,-76,-83,-81,-78,-79
9005,"(1,0)",-66,-74,-73,-77,-52,-65,-72,-73,-74,-65,-72,-74,-81,-72,-77,-73,-77,-84,-81,-78,-79
9006,"(1,0)",-66,-74,-72,-77,-52,-65,-72,-73,-74,-65,-72,-73,-81,-72,-77,-73,-77,-84,-81,-78,-79
9007,"(1,0)",-66,-75,-72,-76,-52,-65,-72,-72,-74,-65,-72,-73,-81,-72,-77,-73,-78,-84,-80,-78,-79
9008,"(1,0)",-66,-75,-72,-76,-53,-65,-73,-72,-74,-65,-72,-73,-81,-72,-77,-73,-78,-83,-80,-78,-79
9009,"(1,0)",-66,-76,-72,-76,-53,-65,-73,-72,-74,-65,-72,-73,-81,-72,-77,-73,-78,-83,-80,-78,-79
9010,"(1,0)",-66,-76,-72,-76,-53,-65,-73,-72,-74,-64,-72,-73,-81,-72,-77,-73,-78,-84,-80,-78,-79
9011,"(1,0)",-66,-76,-72,-76,-56,-65,-73,-72,-74,-65,-72,-75,-81,-72,-76,-73,-78,-84,-80,-78,-79
9012,"(1,0)",-66,-76,-72,-77,-55,-65,-73,-72,-74,-65,-72,-73,-81,-72,-77,-73,-78,-85,-80,-78,-79
9013,"(1,0)",-66,-76,-72,-77,-55,-65,-73,-72,-74,-65,-72,-75,-81,-72,-76,-73,-78,-86,-80,-78,-79
9014,"(1,0)",-66,-75,-72,-77,-54,-65,-73,-72,-74,-65,-72,-73,-81,-72,-76,-73,-78,-86,-80,-78,-79
9015,"(1,0)",-66,-74,-72,-77,-54,-65,-73,-72,-74,-65,-72,-73,-81,-72,-76,-74,-78,-88,-80,-78,-79
9016,"(1,0)",-66,-73,-72,-77,-54,-65,-73,-72,-74,-65,-72,-73,-81,-72,-76,-74,-78,-88,-80,-78,-79
9017,"(1,0)",-66,-74,-73,-77,-54,-65,-73,-72,-74,-65,-72,-74,-81,-72,-76,-73,-78,-88,-80,-78,-79
9018,"(1,0)",-66,-74,-73,-77,-53,-65,-73,-72,-74,-65,-72,-73,-82,-72,-76,-73,-78,-86,-80,-78,-79
9019,"(1,0)",-66,-74,-73,-77,-52,-67,-73,-72,-74,-65,-72,-73,-82,-72,-76,-72,-78,-86,-80,-78,-79
9020,"(1,0)",-66,-74,-73,-76,-53,-68,-73,-72,-73,-65,-72,-73,-81,-72,-77,-72,-78,-85,-80,-78,-79
9021,"(1,0)",-66,-73,-72,-76,-53,-68,-73,-72,-73,-65,-72,-73,-81,-72,-77,-72,-78,-85,-80,-78,-79
9022,"(1,0)",-66,-73,-73,-77,-54,-67,-73,-72,-73,-65,-72,-73,-81,-72,-77,-73,-77,-85,-80,-78,-79
9023,"(1,0)",-66,-73,-72,-77,-54,-66,-73,-72,-73,-65,-72,-73,-81,-72,-77,-73,-77,-86,-80,-78,-79
9024,"(1,0)",-66,-72,-72,-77,-54,-66,-73,-72,-74,-65,-72,-73,-80,-72,-77,-73,-77,-86,-80,-78,-79
9025,"(1,0)",-66,-72,-71,-77,-54,-65,-73,-72,-74,-65,-72,-73,-80,-72,-76,-73,-77,-87,-80,-78,-79
9026,"(1,0)",-66,-73,-71,-76,-54,-65,-74,-72,-74,-65,-72,-73,-80,-72,-76,-73,-77,-85,-80,-78,-79
9027,"(1,0)",-66,-73,-71,-76,-54,-65,-73,-72,-74,-65,-72,-73,-80,-72,-76,-73,-77,-86,-80,-78,-79
9028,"(1,0)",-66,-74,-72,-76,-54,-65,-74,-72,-74,-65,-72,-73,-80,-72,-76,-73,-77,-84,-80,-78,-79
9029,"(1,0)",-66,-75,-72,-76,-54,-65,-74,-72,-74,-65,-72,-74,-80,-72,-76,-73,-77,-83,-80,-78,-79
9030,"(1,0)",-66,-76,-72,-76,-53,-65,-73,-72,-73,-65,-72,-74,-80,-72,-76,-73,-77,-82,-80,-78,-79
9031,"(1,0)",-66,-74,-72,-76,-53,-67,-73,-72,-73,-65,-72,-73,-80,-72,-76,-73,-77,-82,-81,-78,-79
9032,"(1,0)",-66,-74,-72,-77,-53,-66,-73,-72,-73,-65,-72,-72,-80,-72,-76,-73,-77,-83,-81,-78,-79
9033,"(1,0)",-66,-74,-72,-77,-53,-66,-73,-72,-74,-65,-72,-72,-80,-72,-76,-72,-77,-83,-80,-78,-79
9034,"(1,0)",-66,-74,-72,-76,-54,-66,-73,-72,-74,-65,-72,-72,-80,-72,-77,-72,-77,-83,-80,-78,-79
9035,"(1,0)",-66,-74,-72,-77,-54,-66,-73,-72,-74,-65,-72,-73,-80,-72,-75,-72,-77,-82,-80,-78,-79
9036,"(1,0)",-66,-74,-72,-76,-54,-65,-73,-72,-74,-65,-72,-73,-80,-72,-75,-72,-77,-83,-80,-78,-79
9037,"(1,0)",-66,-74,-72,-76,-53,-65,-73,-72,-74,-65,-72,-73,-80,-72,-76,-72,-77,-83,-82,-78,-79
9038,"(1,0)",-66,-73,-72,-77,-53,-65,-73,-72,-73,-65,-72,-73,-80,-73,-76,-72,-77,-82,-81,-78,-79
9039,"(1,0)",-66,-73,-72,-77,-53,-65,-73,-72,-73,-65,-72,-73,-80,-73,-77,-72,-77,-81,-81,-78,-79
9040,"(1,0)",-66,-73,-72,-75,-53,-65,-73,-72,-73,-65,-72,-73,-82,-73,-77,-72,-77,-81,-81,-78,-79
9041,"(1,0)",-66,-75,-72,-76,-53,-65,-73,-72,-74,-65,-72,-72,-82,-74,-77,-72,-76,-81,-81,-78,-79
9042,"(1,0)",-66,-75,-72,-77,-52,-65,-73,-72,-74,-65,-72,-72,-81,-74,-77,-72,-76,-84,-80,-78,-79
9043,"(1,0)",-66,-75,-72,-77,-53,-65,-73,-72,-75,-65,-72,-72,-81,-73,-77,-72,-77,-82,-80,-78,-79
9044,"(1,0)",-66,-74,-72,-77,-53,-65,-73,-72,-74,-65,-72,-72,-81,-73,-77,-72,-77,-81,-80,-78,-79
9045,"(1,0)",-66,-74,-72,-77,-52,-65,-73,-72,-74,-65,-72,-72,-81,-73,-77,-72,-78,-83,-80,-78,-79
9046,"(1,0)",-66,-74,-72,-76,-52,-65,-73,-72,-74,-65,-72,-72,-81,-73,-77,-72,-78,-82,-80,-78,-79
9047,"(1,0)",-66,-74,-72,-75,-52,-65,-73,-72,-74,-65,-72,-72,-81,-73,-77,-72,-78,-81,-80,-78,-79
9048,"(1,0)",-66,-73,-73,-75,-52,-65,-72,-72,-74,-65,-72,-72,-81,-73,-77,-72,-78,-81,-80,-78,-79
9049,"(1,0)",-66,-73,-72,-75,-53,-65,-72,-72,-73,-65,-72,-72,-79,-73,-77,-72,-78,-81,-80,-78,-79
9050,"(1,0)",-66,-74,-72,-76,-53,-65,-72,-72,-73,-65,-72,-72,-79,-73,-77,-72,-78,-81,-80,-78,-79
9051,"(1,0)",-66,-75,-72,-76,-53,-65,-72,-72,-73,-65,-72,-72,-79,-73,-77,-72,-78,-83,-80,-78,-79
9052,"(1,0)",-66,-75,-73,-76,-53,-65,-72,-72,-73,-65,-72,-72,-79,-73,-77,-72,-78,-84,-80,-78,-79
9053,"(1,0)",-66,-74,-73,-76,-53,-65,-72,-72,-73,-65,-72,-72,-79,-73,-77,-72,-78,-84,-80,-78,-79
9054,"(1,0)",-66,-74,-72,-77,-53,-65,-72,-72,-72,-65,-72,-72,-79,-73,-77,-72,-78,-83,-80,-78,-79
9055,"(1,0)",-66,-74,-73,-77,-52,-64,-72,-72,-72,-65,-72,-74,-79,-73,-77,-72,-78,-83,-81,-78,-79
9056,"(1,0)",-66,-73,-73,-77,-52,-64,-72,-72,-72,-65,-72,-73,-79,-74,-77,-72,-78,-83,-82,-78,-79
9057,"(1,0)",-66,-74,-73,-77,-52,-65,-72,-72,-72,-65,-72,-74,-79,-74,-77,-72,-78,-82,-81,-78,-79
9058,"(1,0)",-66,-74,-73,-76,-52,-64,-72,-72,-72,-65,-72,-74,-79,-74,-77,-72,-78,-82,-81,-78,-79
9059,"(1,0)",-66,-74,-73,-77,-52,-65,-72,-72,-72,-65,-72,-73,-79,-74,-77,-72,-78,-82,-80,-78,-79
9060,"(1,0)",-66,-75,-73,-77,-52,-65,-72,-72,-73,-65,-72,-73,-79,-74,-77,-72,-78,-85,-80,-78,-79
9061,"(1,0)",-66,-74,-72,-77,-52,-65,-72,-72,-73,-64,-72,-74,-79,-74,-77,-72,-78,-85,-81,-78,-81
9062,"(1,0)",-66,-74,-72,-76,-52,-65,-72,-72,-73,-65,-72,-74,-79,-74,-77,-72,-78,-85,-81,-78,-81
9063,"(1,0)",-66,-74,-72,-76,-52,-65,-72,-72,-73,-65,-72,-73,-79,-74,-77,-72,-78,-85,-81,-78,-81
9064,"(1,0)",-66,-74,-72,-76,-53,-65,-72,-72,-73,-65,-72,-73,-79,-74,-77,-72,-78,-84,-83,-78,-81
9065,"(1,0)",-66,-74,-72,-76,-56,-65,-72,-72,-73,-65,-72,-73,-79,-73,-77,-72,-78,-84,-82,-78,-81
9066,"(1,0)",-66,-74,-72,-76,-55,-65,-72,-72,-73,-65,-72,-73,-79,-73,-77,-72,-78,-85,-81,-78,-81
9067,"(1,0)",-66,-73,-72,-77,-54,-65,-72,-72,-73,-64,-72,-73,-79,-73,-77,-72,-78,-85,-81,-79,-81
9068,"(1,0)",-66,-74,-72,-77,-54,-65,-72,-73,-72,-65,-72,-73,-81,-73,-77,-72,-78,-85,-81,-79,-81
9069,"(1,0)",-66,-74,-72,-77,-53,-65,-73,-73,-72,-65,-72,-73,-81,-73,-77,-72,-78,-85,-81,-79,-81
9070,"(1,0)",-66,-75,-71,-77,-54,-65,-73,-73,-72,-65,-72,-73,-83,-73,-77,-72,-78,-83,-80,-79,-81
9071,"(1,0)",-66,-76,-71,-77,-53,-65,-73,-72,-72,-65,-72,-73,-83,-73,-77,-72,-78,-84,-80,-79,-81
9072,"(1,0)",-66,-75,-72,-77,-53,-65,-73,-72,-72,-65,-72,-72,-82,-73,-77,-72,-78,-84,-80,-79,-81
9073,"(1,0)",-66,-74,-72,-77,-53,-65,-73,-72,-72,-65,-72,-72,-81,-73,-77,-72,-78,-83,-80,-79,-81
9074,"(1,0)",-66,-74,-72,-77,-53,-65,-73,-72,-72,-65,-72,-72,-81,-72,-77,-72,-78,-85,-80,-79,-81
9075,"(1,0)",-66,-74,-72,-77,-52,-65,-73,-72,-72,-65,-72,-72,-81,-72,-77,-72,-78,-84,-81,-79,-81
9076,"(1,0)",-66,-75,-72,-77,-52,-65,-73,-72,-72,-65,-72,-72,-80,-72,-77,-72,-78,-83,-81,-79,-81
9077,"(1,0)",-66,-74,-72,-77,-52,-65,-73,-72,-72,-65,-72,-72,-80,-72,-77,-72,-78,-82,-81,-79,-81
9078,"(1,0)",-66,-74,-72,-76,-52,-65,-73,-72,-72,-65,-72,-72,-80,-72,-76,-72,-78,-83,-81,-79,-81
9079,"(1,0)",-66,-73,-72,-76,-52,-65,-73,-72,-72,-65,-72,-72,-80,-72,-76,-72,-78,-83,-81,-79,-81
9080,"(1,0)",-66,-75,-72,-76,-52,-65,-73,-72,-72,-65,-72,-72,-80,-72,-76,-72,-78,-84,-81,-79,-81
9081,"(1,0)",-66,-74,-72,-76,-55,-65,-73,-73,-72,-68,-72,-72,-80,-72,-76,-72,-78,-85,-81,-79,-81
9082,"(1,0)",-66,-76,-72,-75,-54,-65,-73,-73,-72,-67,-72,-72,-80,-72,-76,-72,-78,-85,-81,-79,-81
9083,"(1,0)",-66,-75,-72,-76,-54,-65,-73,-72,-72,-67,-72,-72,-80,-72,-77,-72,-78,-85,-82,-79,-80
